district,block,cluster,n_students,pct_mean,pct_sd,pct_floor,pct_p90,gender_gap_pp
Belagavi,B0098 mudalgi,C2242 kalloli,464,60.41,23.45,30.0,90.0,-2.67
Belagavi,B0098 mudalgi,C2282 kaujalgi,813,44.8,27.28,10.0,85.0,-0.56
Belagavi,B0098 mudalgi,C2336 kulgod,680,65.15,22.78,35.0,95.0,5.23
Belagavi,B0098 mudalgi,C2414 masaguppi,996,44.8,27.85,10.0,85.0,-1.11
Belagavi,B0098 mudalgi,C2426 melavanki,1062,39.63,29.08,5.0,80.0,1.16
Belagavi,B0098 mudalgi,C2442 mudalgi (urdu),345,43.3,26.0,5.0,80.0,1.92
Belagavi,B0098 mudalgi,C2481 nallanatti,661,54.11,27.43,15.0,90.0,-3.05
Belagavi,B0098 mudalgi,C2547 rajapur,500,38.03,26.96,5.0,80.0,6.67
Belagavi,B0098 mudalgi,C2606 shindikurbet,477,35.53,28.16,0.0,80.0,-0.62
Belagavi,B0098 mudalgi,C2619 shivapur,877,58.8,24.86,25.0,90.0,0.3
Belagavi,B0098 mudalgi,C2652 sundholi,869,51.31,27.02,15.0,85.0,0.78
Belagavi,B0098 mudalgi,C2746 waderatti,553,46.75,26.91,10.0,85.0,0.69
Belagavi,B0098 mudalgi,C2823 ghataprabha,178,32.78,21.3,5.0,65.0,5.61
Belagavi,B0098 mudalgi,C2896 mudalgi (urdu),171,42.34,25.0,10.0,80.0,0.53
Belagavi,B0108 nippani,C0478 galatga,406,40.94,29.3,5.0,85.0,-3.07
Belagavi,B0108 nippani,C1488 shiraguppi,88,78.52,14.59,58.5,95.0,4.36
Belagavi,B0108 nippani,C1775 akkol,138,40.47,29.78,5.0,85.0,-3.56
Belagavi,B0108 nippani,C1862 bedakihal,473,46.44,27.9,5.0,85.0,-4.55
Belagavi,B0108 nippani,C1874 benadi,365,75.33,17.83,50.0,95.0,3.48
Belagavi,B0108 nippani,C1888 bhoj,193,71.84,17.17,50.0,90.0,2.26
Belagavi,B0108 nippani,C1906 borgaon,230,74.3,21.16,45.0,95.0,-0.45
Belagavi,B0108 nippani,C2263 karadga,438,61.62,20.81,35.0,90.0,-0.39
Belagavi,B0108 nippani,C2304 kognoli,13,88.46,8.26,80.0,95.0,5.95
Belagavi,B0108 nippani,C2342 kurli,84,81.9,14.1,61.5,100.0,3.41
Belagavi,B0108 nippani,C2401 manakapur,151,78.87,18.14,55.0,100.0,-7.27
Belagavi,B0108 nippani,C2405 mangur,43,82.21,13.77,60.0,99.0,5.51
Belagavi,B0108 nippani,C2611 shirpewadi,201,70.9,16.82,45.0,95.0,4.29
Belagavi,B0108 nippani,C2638 soundalga,350,64.06,26.0,25.0,95.0,-0.65
Belagavi,B0108 nippani,C2763 yamagarni,49,59.9,26.01,19.0,90.0,-23.87
Belagavi,B0108 nippani,C2906 nej,153,64.18,25.53,26.0,95.0,0.58
Belagavi,B0108 nippani,C2912 pattankudi,103,76.46,17.53,50.0,99.0,-0.97
Belagavi,B0108 nippani,C2928 shiragaon,167,64.28,24.22,30.0,95.0,-1.84
Belagavi,B0110 raibag,C0710 hubbarwadi,707,54.64,31.22,10.0,95.0,-3.19
Belagavi,B0110 raibag,C1308 nidagundi,264,61.06,23.03,30.0,90.0,0.23
Belagavi,B0110 raibag,C1777 alagawadi,260,50.85,24.89,19.5,85.0,3.09
Belagavi,B0110 raibag,C1842 balligeri,66,45.91,28.53,7.5,85.0,2.4
Belagavi,B0110 raibag,C1885 bhendawad,821,55.32,26.61,15.0,90.0,2.22
Belagavi,B0110 raibag,C1994 diggewadi,468,75.21,19.23,50.0,95.0,3.58
Belagavi,B0110 raibag,C2093 handigund,196,58.34,26.12,20.0,90.0,5.37
Belagavi,B0110 raibag,C2119 hidakal,396,66.29,22.21,35.0,95.0,7.74
Belagavi,B0110 raibag,C2295 khemlapur,423,47.96,26.06,15.0,84.0,8.72
Belagavi,B0110 raibag,C2337 kuligodd,202,45.64,28.76,5.5,85.0,5.87
Belagavi,B0110 raibag,C2478 nagral,641,58.68,30.27,15.0,95.0,-3.62
Belagavi,B0110 raibag,C2488 nandikurali,426,51.21,25.86,15.0,85.0,3.73
Belagavi,B0110 raibag,C2497 naslapur,211,63.34,23.86,25.0,90.0,-1.73
Belagavi,B0110 raibag,C2518 nilaji,749,49.72,27.59,10.0,85.0,2.15
Belagavi,B0110 raibag,C2520 nipanal,368,41.93,24.92,10.0,75.0,0.98
Belagavi,B0110 raibag,C2529 palbhavi,341,56.94,26.67,15.0,90.0,0.78
Belagavi,B0110 raibag,C2533 paramanandwadi,439,71.71,23.7,35.0,95.0,-2.15
Belagavi,B0110 raibag,C2595 savsuddi,253,47.41,26.06,10.0,80.0,-1.76
Belagavi,B0113 ramdurg,C1129 manihal,1458,76.11,17.91,50.0,95.0,3.19
Belagavi,B0113 ramdurg,C1208 mudenur,850,57.24,26.88,15.0,90.0,0.44
Belagavi,B0113 ramdurg,C1625 turanur,745,70.09,25.3,30.0,100.0,2.98
Belagavi,B0113 ramdurg,C1860 batakurki,552,41.85,27.34,5.0,80.0,0.61
Belagavi,B0113 ramdurg,C2087 hanamapur,563,55.63,26.24,16.0,90.0,-0.56
Belagavi,B0113 ramdurg,C2088 hanamsagar,122,58.73,21.76,30.0,85.0,3.61
Belagavi,B0113 ramdurg,C2131 hirekoppa ks,450,55.17,23.76,20.0,85.0,2.25
Belagavi,B0113 ramdurg,C2157 hosakoti,837,74.88,18.07,50.0,95.0,1.89
Belagavi,B0113 ramdurg,C2169 hulkund,481,65.23,23.27,35.0,95.0,0.24
Belagavi,B0113 ramdurg,C2215 k.chandargi,591,64.15,24.97,25.0,95.0,-2.15
Belagavi,B0113 ramdurg,C2278 katkol,614,50.46,27.1,15.0,85.0,-1.6
Belagavi,B0113 ramdurg,C2441 mudakavi,477,60.13,24.14,25.0,90.0,1.04
Belagavi,B0113 ramdurg,C2452 mullur,690,56.44,27.97,15.0,90.0,6.0
Belagavi,B0113 ramdurg,C2491 narasapur,498,58.46,26.06,20.0,90.0,-1.16
Belagavi,B0113 ramdurg,C2574 salahalli,733,77.89,20.08,50.0,100.0,1.49
Belagavi,B0113 ramdurg,C2653 sunnal,740,46.59,28.42,5.0,85.0,4.03
Belagavi,B0113 ramdurg,C2654 sureban,956,72.67,22.88,40.0,100.0,2.8
Belagavi,B0113 ramdurg,C2838 hanamsagar,128,69.96,18.87,45.0,85.0,-1.02
Belagavi,B0130 soundatti,C0697 hoolikatti,874,72.39,20.06,45.0,95.0,-1.77
Belagavi,B0130 soundatti,C0707 hosur,607,68.5,22.81,38.0,95.0,5.03
Belagavi,B0130 soundatti,C0745 inamhongal,787,71.69,19.42,45.0,95.0,2.01
Belagavi,B0130 soundatti,C1231 murgod,806,73.49,20.72,45.0,95.0,0.86
Belagavi,B0130 soundatti,C1636 ugargol,711,68.88,22.51,40.0,95.0,5.53
Belagavi,B0130 soundatti,C1809 aratagal,536,59.11,26.13,20.0,90.0,3.57
Belagavi,B0130 soundatti,C1918 chachadi,984,59.46,24.27,25.0,90.0,1.37
Belagavi,B0130 soundatti,C2126 hirebudanur,356,46.57,30.45,5.0,87.5,-4.83
Belagavi,B0130 soundatti,C2132 hirekumbi,727,72.63,21.06,45.0,95.0,6.31
Belagavi,B0130 soundatti,C2148 hooli,508,71.08,19.87,45.0,95.0,-0.92
Belagavi,B0130 soundatti,C2268 karikatti,800,80.41,16.97,55.0,100.0,2.33
Belagavi,B0130 soundatti,C2592 sattigeri,689,71.18,22.89,40.0,95.0,-2.74
Belagavi,B0130 soundatti,C2607 shindogi,767,63.42,21.99,35.0,90.0,8.31
Belagavi,B0130 soundatti,C2619 shivapur,532,62.49,21.48,35.0,94.5,3.84
Belagavi,B0130 soundatti,C2661 tallur,812,75.8,19.82,50.0,95.0,4.34
Belagavi,B0130 soundatti,C2756 yakkundi,873,82.37,14.88,60.0,100.0,3.38
Belagavi,B0130 soundatti,C2765 yarazarvi,583,81.38,16.91,60.0,100.0,2.4
Belagavi,B0130 soundatti,C2766 yargatti,255,42.24,28.99,5.0,85.0,5.25
Belagavi,B0153 kittur,C0045 ambadgatti,834,61.49,23.78,25.0,90.0,-0.89
Belagavi,B0153 kittur,C0130 bailur,711,61.32,24.6,25.0,90.0,3.92
Belagavi,B0153 kittur,C0701 hosa kadarvalli,755,57.72,27.5,15.0,90.0,10.4
Belagavi,B0153 kittur,C0848 kalbhavi,1218,63.33,24.51,30.0,95.0,1.26
Belagavi,B0153 kittur,C1022 kulavalli,612,67.75,18.59,45.0,90.0,4.52
Belagavi,B0153 kittur,C2299 kittur,332,62.55,26.81,20.0,95.0,-1.52
Belagavi,B0153 kittur,C2366 m.k.hubli,365,79.48,14.47,60.0,95.0,6.6
Bengaluru Rural,B0040 devanahalli,C0239 bidaluru,678,85.0,15.44,65.0,100.0,3.75
Bengaluru Rural,B0040 devanahalli,C0247 bijjavara,385,73.3,26.25,32.0,100.0,6.01
Bengaluru Rural,B0040 devanahalli,C0263 boodigere,395,83.96,16.46,65.0,100.0,2.34
Bengaluru Rural,B0040 devanahalli,C0300 channahalli,545,66.15,27.09,25.0,95.0,-0.25
Bengaluru Rural,B0040 devanahalli,C0301 channarayapatna,249,83.11,16.81,60.0,100.0,1.57
Bengaluru Rural,B0040 devanahalli,C0433 doddasanne,624,85.54,14.79,65.0,100.0,1.99
Bengaluru Rural,B0040 devanahalli,C0533 gudlumuddenahalli,312,70.02,24.64,30.0,95.0,0.23
Bengaluru Rural,B0040 devanahalli,C0776 jalige,556,82.6,17.72,57.5,100.0,1.81
Bengaluru Rural,B0040 devanahalli,C0961 koira,401,86.47,14.44,65.0,100.0,0.95
Bengaluru Rural,B0040 devanahalli,C1030 kundana,329,87.64,15.22,65.0,100.0,1.89
Bengaluru Rural,B0040 devanahalli,C1268 nalluru,208,85.36,13.86,65.0,100.0,0.32
Bengaluru Rural,B0040 devanahalli,C1693 venkatagirikote,422,85.3,14.04,65.0,100.0,1.66
Bengaluru Rural,B0040 devanahalli,C1700 vishwanathapura,428,86.99,13.56,65.0,100.0,1.95
Bengaluru Rural,B0040 devanahalli,C1747 yeliyuru,311,71.95,31.69,0.0,100.0,8.3
Bengaluru Rural,B0040 devanahalli,C2571 sadahalli,93,88.82,12.19,70.0,100.0,-3.75
Bengaluru Rural,B0042 doddaballapura,C0067 anjanamurthynagara,238,59.22,26.52,20.0,90.0,4.62
Bengaluru Rural,B0042 doddaballapura,C0083 aralumallige,464,52.28,27.5,15.0,90.0,5.33
Bengaluru Rural,B0042 doddaballapura,C0095 aroodi,629,49.66,25.39,15.0,85.0,6.3
Bengaluru Rural,B0042 doddaballapura,C0177 bashettihalli,117,63.08,26.3,23.0,95.0,-5.94
Bengaluru Rural,B0042 doddaballapura,C0302 channaveeranahalli,573,51.68,25.28,15.0,85.0,-1.11
Bengaluru Rural,B0042 doddaballapura,C0377 dargajogihalli,472,55.51,25.08,20.0,89.5,-1.06
Bengaluru Rural,B0042 doddaballapura,C0416 dodda ballapura town,224,45.0,25.11,15.0,80.0,2.77
Bengaluru Rural,B0042 doddaballapura,C0417 dodda belavangala,513,56.28,24.38,20.0,85.0,1.54
Bengaluru Rural,B0042 doddaballapura,C0559 hadonahalli,219,49.36,31.35,0.0,90.0,8.92
Bengaluru Rural,B0042 doddaballapura,C0591 hanabe,352,58.37,24.44,25.0,90.0,-0.56
Bengaluru Rural,B0042 doddaballapura,C0639 heggadihalli,420,51.99,27.13,15.0,85.0,-4.69
Bengaluru Rural,B0042 doddaballapura,C0694 honnawara,119,75.55,20.6,45.0,95.0,3.98
Bengaluru Rural,B0042 doddaballapura,C0703 hosahalli,228,52.54,26.91,15.0,85.0,4.7
Bengaluru Rural,B0042 doddaballapura,C0719 hulikunte,530,57.18,26.57,20.0,90.0,-0.93
Bengaluru Rural,B0042 doddaballapura,C0827 kadathippuru,104,80.14,17.78,55.0,98.5,-7.03
Bengaluru Rural,B0042 doddaballapura,C0880 kanasavadi,301,55.38,27.76,15.0,90.0,8.32
Bengaluru Rural,B0042 doddaballapura,C0932 kesthuru,112,65.85,26.53,25.0,95.0,2.08
Bengaluru Rural,B0042 doddaballapura,C1087 madhure kodihalli,213,58.03,26.98,16.0,90.0,4.07
Bengaluru Rural,B0042 doddaballapura,C1180 melekote,216,49.75,26.98,12.5,85.0,-0.13
Bengaluru Rural,B0042 doddaballapura,C1238 muthasandra,101,57.48,19.83,30.0,85.0,-11.72
Bengaluru Rural,B0042 doddaballapura,C1379 rajaghatta,158,58.8,27.06,20.0,95.0,-7.39
Bengaluru Rural,B0042 doddaballapura,C1418 s s ghati,504,54.58,27.02,15.0,90.0,2.76
Bengaluru Rural,B0042 doddaballapura,C1429 sakkare gollahalli,127,65.91,23.26,30.0,92.0,-3.66
Bengaluru Rural,B0042 doddaballapura,C1456 sasalu,140,67.86,23.11,35.0,95.0,1.21
Bengaluru Rural,B0042 doddaballapura,C1604 thippuru,241,53.36,26.48,15.0,85.0,-2.24
Bengaluru Rural,B0042 doddaballapura,C1623 tubugere,187,53.05,27.82,18.0,90.0,-7.21
Bengaluru Rural,B0064 hosakote,C0031 alappanahalli,567,51.43,27.67,10.0,90.0,8.02
Bengaluru Rural,B0064 hosakote,C0186 beguru,506,55.43,27.52,17.5,90.0,3.75
Bengaluru Rural,B0064 hosakote,C0210 bendiganahalli,410,55.9,27.64,15.0,90.0,8.93
Bengaluru Rural,B0064 hosakote,C0277 bylanarasapura,672,58.22,26.05,20.0,95.0,4.45
Bengaluru Rural,B0064 hosakote,C0388 devanagundi,475,60.51,25.2,25.0,93.0,-0.35
Bengaluru Rural,B0064 hosakote,C0425 doddagattiganabbe,540,51.81,26.11,15.0,85.5,6.87
Bengaluru Rural,B0064 hosakote,C0428 doddahulluru,543,44.25,27.06,10.0,85.0,1.13
Bengaluru Rural,B0064 hosakote,C0432 doddanallala,283,52.54,25.21,15.0,85.0,1.51
Bengaluru Rural,B0064 hosakote,C0766 jadigenahalli,311,47.72,28.38,10.0,85.0,-3.02
Bengaluru Rural,B0064 hosakote,C0852 kalkunte,354,54.41,28.48,10.0,90.0,5.26
Bengaluru Rural,B0064 hosakote,C1216 mugabala,384,52.55,27.85,15.0,90.0,3.94
Bengaluru Rural,B0064 hosakote,C1271 nandagudi,346,57.11,27.47,20.0,95.0,-4.92
Bengaluru Rural,B0064 hosakote,C1301 nelavagilu,71,67.46,27.88,20.0,95.0,7.44
Bengaluru Rural,B0064 hosakote,C1435 samethanahalli,829,54.7,26.92,20.0,90.0,0.51
Bengaluru Rural,B0064 hosakote,C1495 shivanapura,399,49.94,28.93,10.0,90.0,0.98
Bengaluru Rural,B0064 hosakote,C1541 sulibele,560,51.71,27.76,15.0,90.0,8.57
Bengaluru Rural,B0064 hosakote,C1552 t agrahara,82,74.88,23.7,36.0,95.0,-0.25
Bengaluru Rural,B0064 hosakote,C1595 thavarekere,438,51.03,28.29,10.0,90.0,5.15
Bengaluru Rural,B0064 hosakote,C1685 vagata,117,61.92,28.14,18.0,95.0,1.45
Bengaluru Rural,B0107 nelamangala,C0019 agalakuppe,336,63.48,24.26,25.0,90.0,2.39
Bengaluru Rural,B0107 nelamangala,C0087 arasinakunte,260,59.62,23.33,25.0,90.0,-1.89
Bengaluru Rural,B0107 nelamangala,C0088 arebommanahalli,476,60.25,23.17,25.0,90.0,4.44
Bengaluru Rural,B0107 nelamangala,C0174 basavanahalli,274,54.29,26.31,20.0,90.0,6.47
Bengaluru Rural,B0107 nelamangala,C0261 bommanahalli,466,55.98,25.05,20.0,85.0,0.41
Bengaluru Rural,B0107 nelamangala,C0418 dodda bele,341,61.96,23.72,30.0,90.0,-2.56
Bengaluru Rural,B0107 nelamangala,C0605 hanumanthegowdanapalya,448,60.39,25.36,23.5,90.0,-0.92
Bengaluru Rural,B0107 nelamangala,C0624 hasuruvalli,273,63.77,21.84,35.0,90.0,4.99
Bengaluru Rural,B0107 nelamangala,C0695 honnenahalli,363,54.86,25.46,20.0,85.0,2.31
Bengaluru Rural,B0107 nelamangala,C0922 kempalinganahalli,108,72.96,19.78,45.0,95.0,7.77
Bengaluru Rural,B0107 nelamangala,C1024 kuluvanahalli,280,60.75,24.03,25.0,90.0,1.04
Bengaluru Rural,B0107 nelamangala,C1134 manne,274,59.95,26.19,20.0,90.0,-0.11
Bengaluru Rural,B0107 nelamangala,C1142 maralakunte,363,67.91,23.76,35.0,95.0,4.88
Bengaluru Rural,B0107 nelamangala,C1283 narasipura,224,63.62,20.49,35.0,90.0,6.41
Bengaluru Rural,B0107 nelamangala,C1494 shivagange,394,56.93,27.09,15.0,90.0,2.86
Bengaluru Rural,B0107 nelamangala,C1519 soladevanahalli,395,60.27,24.18,30.0,90.0,3.96
Bengaluru Rural,B0107 nelamangala,C1523 sompura,405,57.81,24.16,22.0,85.0,3.87
Bengaluru Rural,B0107 nelamangala,C1554 t. beguru,400,61.46,26.28,24.5,95.0,4.89
Bengaluru Rural,B0107 nelamangala,C1614 thyamagondlu,226,64.29,27.83,15.0,95.0,3.91
Bidar,B0007 aurad,C0103 aurad urdu,603,59.59,28.0,15.0,95.0,-5.06
Bidar,B0007 aurad,C0198 belkuni(ch),44,54.55,27.7,15.0,93.5,3.36
Bidar,B0007 aurad,C0223 bhandar kumta,215,66.6,27.63,22.0,95.0,-1.53
Bidar,B0007 aurad,C0286 ch dapka,348,67.5,21.65,35.0,90.0,0.27
Bidar,B0007 aurad,C0354 chintaki,379,49.93,28.25,10.0,90.0,-3.6
Bidar,B0007 aurad,C0456 eklara,75,57.27,23.37,25.0,90.0,-4.63
Bidar,B0007 aurad,C0470 gadikushnoor,505,40.71,28.73,5.0,85.0,1.15
Bidar,B0007 aurad,C0527 gudapalli,354,44.79,28.03,5.0,85.0,3.78
Bidar,B0007 aurad,C0683 holesamudra,321,65.62,23.18,35.0,95.0,2.18
Bidar,B0007 aurad,C0778 jamagi,215,51.0,25.61,15.0,83.0,-2.36
Bidar,B0007 aurad,C0865 kamalnagar,388,53.02,28.24,10.0,90.0,1.52
Bidar,B0007 aurad,C1004 koudgoan,278,62.37,26.14,20.0,90.0,9.17
Bidar,B0007 aurad,C1042 kushnoor-t,357,55.22,27.6,10.0,90.0,-2.12
Bidar,B0007 aurad,C1062 lingi marathi,94,73.03,18.05,51.5,95.0,3.6
Bidar,B0007 aurad,C1209 mudhol (b),156,68.53,23.3,37.5,95.0,-0.39
Bidar,B0007 aurad,C1232 murki,253,58.42,24.3,25.0,90.0,-5.25
Bidar,B0007 aurad,C1452 santhpur urdu,48,39.06,23.44,10.0,65.0,9.26
Bidar,B0007 aurad,C1453 santhpur,242,44.34,27.2,5.0,80.0,4.73
Bidar,B0007 aurad,C1544 sundal,203,55.12,26.53,15.0,90.0,-2.11
Bidar,B0007 aurad,C1622 torna,163,69.94,23.33,35.0,100.0,8.27
Bidar,B0007 aurad,C1703 wadgaon,82,42.44,26.58,10.0,80.0,4.0
Bidar,B0007 aurad,C2008 dongaon (m),519,63.56,29.37,10.0,95.0,-2.27
Bidar,B0007 aurad,C2799 chemegaon marathi,28,66.25,24.52,33.5,95.0,-8.81
Bidar,B0015 basavakalyan,C0173 basavaklyan urdu rural,978,35.09,25.33,5.0,75.0,2.53
Bidar,B0015 basavakalyan,C0203 belura,440,48.06,30.83,5.0,90.0,-2.12
Bidar,B0015 basavakalyan,C0235 bhosga marathi,427,46.45,28.4,5.0,85.0,8.64
Bidar,B0015 basavakalyan,C0295 chandikapur,741,35.66,27.44,5.0,80.0,3.45
Bidar,B0015 basavakalyan,C0500 ghotal,875,55.13,28.35,15.0,90.0,0.13
Bidar,B0015 basavakalyan,C0617 harkood,857,41.74,27.43,5.0,80.0,0.68
Bidar,B0015 basavakalyan,C0728 hulsoor,147,58.4,26.97,15.0,90.0,3.85
Bidar,B0015 basavakalyan,C0755 islampur,313,31.28,22.52,0.0,60.0,-2.29
Bidar,B0015 basavakalyan,C0851 kalkora,425,28.55,24.48,0.0,65.0,-1.4
Bidar,B0015 basavakalyan,C0939 kherda (b),189,26.9,22.51,0.0,60.0,-2.31
Bidar,B0015 basavakalyan,C0944 kitta,608,50.53,29.57,10.0,90.0,-6.76
Bidar,B0015 basavakalyan,C0960 kohinoor,286,39.77,24.92,10.0,80.0,-6.22
Bidar,B0015 basavakalyan,C1048 ladwanthi,405,48.27,28.89,10.0,85.0,6.57
Bidar,B0015 basavakalyan,C1136 manthal,575,43.87,28.62,5.0,85.0,0.37
Bidar,B0015 basavakalyan,C1187 mirkhal marathi,240,44.21,27.97,5.0,80.0,4.7
Bidar,B0015 basavakalyan,C1201 muchalam,355,38.48,27.64,5.0,80.0,-0.27
Bidar,B0015 basavakalyan,C1204 mudbi,372,38.13,27.76,0.0,80.0,1.3
Bidar,B0015 basavakalyan,C1316 nirgudi,438,34.52,26.56,0.0,70.0,1.88
Bidar,B0015 basavakalyan,C1382 rajeshwar,368,26.37,25.11,0.0,65.0,6.76
Bidar,B0015 basavakalyan,C1384 rajola,600,40.68,30.2,5.0,90.0,-5.12
Bidar,B0015 basavakalyan,C1457 sastapur,542,42.6,28.22,5.0,85.0,0.59
Bidar,B0015 basavakalyan,C1637 ujalam,329,67.05,20.34,40.0,95.0,-0.23
Bidar,B0019 bhalki,C0043 alwai marathi,477,42.1,27.6,5.0,80.0,-0.22
Bidar,B0019 bhalki,C0047 ambesangvi,410,39.16,28.4,5.0,80.0,1.51
Bidar,B0019 bhalki,C0140 balur,627,35.46,26.04,5.0,75.0,3.61
Bidar,B0019 bhalki,C0222 bhalki (urdu),655,35.51,26.5,5.0,80.0,-0.53
Bidar,B0019 bhalki,C0227 bhatambra (urdu),392,48.04,28.21,10.0,89.5,2.73
Bidar,B0019 bhalki,C0228 bhatambra,513,40.25,26.08,5.0,75.0,0.25
Bidar,B0019 bhalki,C0229 bhatsangvi,437,58.18,25.96,20.0,90.0,3.88
Bidar,B0019 bhalki,C0409 dhannura (s),561,38.08,28.48,5.0,80.0,2.67
Bidar,B0019 bhalki,C0441 dongapur,303,40.12,28.48,5.0,85.0,4.15
Bidar,B0019 bhalki,C0570 halbarga (urdu),427,26.46,23.73,0.0,60.0,3.76
Bidar,B0019 bhalki,C0571 halbarga,524,43.3,28.8,5.0,85.0,4.68
Bidar,B0019 bhalki,C0577 halhalli (k),369,35.43,31.22,0.0,85.0,-2.03
Bidar,B0019 bhalki,C0583 halsi (l),182,34.7,23.55,5.0,70.0,3.69
Bidar,B0019 bhalki,C0860 kalwadi,270,45.8,27.89,10.0,85.0,-4.95
Bidar,B0019 bhalki,C0875 kanaji,624,41.83,29.02,5.0,85.0,3.85
Bidar,B0019 bhalki,C0938 khatak-chincholi,307,38.0,27.31,5.0,80.0,-1.18
Bidar,B0019 bhalki,C1049 lakhangaon,364,36.7,26.91,5.0,75.0,2.15
Bidar,B0019 bhalki,C1178 mehakar,359,52.98,27.63,15.0,90.0,2.38
Bidar,B0019 bhalki,C1195 morambi,217,52.4,23.94,20.0,80.0,0.51
Bidar,B0019 bhalki,C1318 nittur (b),256,43.79,26.67,10.0,80.0,3.12
Bidar,B0019 bhalki,C1428 saigaon,283,62.58,26.65,25.0,95.0,1.11
Bidar,B0019 bhalki,C1707 wanjarkhed marathi,191,50.63,28.03,15.0,90.0,-3.92
Bidar,B0019 bhalki,C1708 warwatti (b),156,35.19,28.33,0.0,75.0,4.74
Bidar,B0020 bidar,C0034 aliamber,447,46.82,28.6,10.0,85.0,3.03
Bidar,B0020 bidar,C0051 amlapur,246,48.62,28.67,10.0,90.0,5.21
Bidar,B0020 bidar,C0063 andura,431,36.68,27.28,5.0,75.0,5.39
Bidar,B0020 bidar,C0124 bagdal,438,20.21,19.53,0.0,45.0,5.62
Bidar,B0020 bidar,C0171 baroor,456,30.11,25.57,0.0,75.0,2.46
Bidar,B0020 bidar,C0306 chatnalli,76,41.05,27.93,5.0,80.0,2.55
Bidar,B0020 bidar,C0346 chimkod,343,41.4,27.16,10.0,80.0,-0.99
Bidar,B0020 bidar,C0467 gadagi,550,55.13,27.75,15.0,90.0,0.97
Bidar,B0020 bidar,C0787 janwada,385,53.87,28.08,15.0,90.0,-0.41
Bidar,B0020 bidar,C0831 kadwad,341,45.45,28.18,10.0,85.0,-0.09
Bidar,B0020 bidar,C0871 kamthana,375,35.75,30.19,0.0,80.0,7.4
Bidar,B0020 bidar,C0968 kolar(k),307,43.63,25.45,10.0,80.0,1.24
Bidar,B0020 bidar,C1097 mailoor,178,59.97,27.67,20.0,95.0,7.71
Bidar,B0020 bidar,C1103 malegaon,691,31.19,25.33,0.0,70.0,2.64
Bidar,B0020 bidar,C1122 mandaknalli,500,45.05,26.85,10.0,85.0,3.72
Bidar,B0020 bidar,C1127 mangalpet,157,37.93,26.66,5.0,80.0,3.69
Bidar,B0020 bidar,C1128 manhalli,177,30.76,25.74,5.0,70.0,-1.64
Bidar,B0020 bidar,C1263 nagora,466,44.45,28.22,10.0,85.0,-1.14
Bidar,B0020 bidar,C1288 naubad,111,44.14,28.7,10.0,85.0,4.08
Bidar,B0020 bidar,C1383 rajgira,427,42.49,24.18,10.0,75.0,-5.85
Bidar,B0020 bidar,C1397 ranjolkheni,562,44.86,27.95,10.0,85.0,0.31
Bidar,B0020 bidar,C2563 rekulgi urdu,103,26.8,25.98,0.0,65.0,-5.0
Bidar,B0020 bidar,C2820 faizpura urdu,92,62.66,20.31,30.0,84.5,5.33
Bidar,B0068 humnabad,C0205 bemalkheda,914,50.3,31.23,5.0,90.0,-3.31
Bidar,B0068 humnabad,C0208 benchincholi,563,40.85,27.26,5.0,80.0,0.26
Bidar,B0068 humnabad,C0298 changlera,1187,46.13,30.64,5.0,90.0,2.79
Bidar,B0068 humnabad,C0361 chitguppa (urdu),498,43.53,29.46,5.0,90.0,3.23
Bidar,B0068 humnabad,C0362 chitguppa,179,35.11,26.07,5.0,75.0,-4.81
Bidar,B0068 humnabad,C0445 dubalgundi,632,54.28,25.93,15.0,90.0,3.65
Bidar,B0068 humnabad,C0472 gadwanthi,605,62.37,26.46,22.0,95.0,8.02
Bidar,B0068 humnabad,C0498 ghatboral,189,32.46,26.58,0.0,71.0,-7.14
Bidar,B0068 humnabad,C0580 hallikhed (b),272,34.98,27.58,5.0,79.5,8.99
Bidar,B0068 humnabad,C0581 hallikhed (k),708,70.11,23.76,35.0,95.0,3.53
Bidar,B0068 humnabad,C0595 handikera,747,56.98,26.1,20.0,90.0,6.2
Bidar,B0068 humnabad,C0712 hudgi,537,52.64,29.35,10.0,90.0,3.4
Bidar,B0068 humnabad,C0730 humnabad (urdu),115,76.78,19.85,50.0,98.0,7.12
Bidar,B0068 humnabad,C1131 manna-ekhelli,507,34.59,27.58,0.0,75.0,1.62
Bidar,B0068 humnabad,C1132 mannaekheli (urdu),95,26.95,23.42,2.0,63.0,9.42
Bidar,B0068 humnabad,C1317 nirna,416,40.94,28.52,5.0,80.0,1.76
Bidar,B0068 humnabad,C1469 sedol (urdu),162,80.31,18.23,55.0,100.0,-4.03
Bidar,B0068 humnabad,C1515 sitalgera,447,55.74,28.2,15.0,90.0,-6.04
Bidar,B0068 humnabad,C1632 udbal,1017,35.64,27.01,0.0,75.0,5.93
Chamarajanagara,B0027 chamarajanagar,C0042 aluru,176,43.84,29.43,5.0,85.0,-2.15
Chamarajanagara,B0027 chamarajanagar,C0044 amachavadi,473,44.34,26.62,10.0,80.0,10.59
Chamarajanagara,B0027 chamarajanagar,C0078 arakala vadi,321,53.74,25.51,15.0,85.0,3.58
Chamarajanagara,B0027 chamarajanagar,C0122 bagali,437,70.45,22.65,40.0,95.0,5.39
Chamarajanagara,B0027 chamarajanagar,C0293 chamarajanagar-1v,337,51.68,26.04,18.0,85.0,3.72
