state,division,revenue_district,district,block,gram_panchayat,n_schools_4_6,n_schools_govt,enrolment_govt
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,KUMTA,HANEHALLI,5,5,367.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,KUMTA,HEGDE,12,12,925.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,KUMTA,HIREGUTTI,9,8,336.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,KUMTA,HOLANGADDE,9,9,444.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,KUMTA,KAGAL,9,9,714.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,KUMTA,KALBHAG,1,1,52.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,KUMTA,KALLABBE,7,7,124.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,KUMTA,KODAKANI,2,2,164.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,KUMTA,KOOJALI,7,7,476.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,KUMTA,MIRJAN,14,13,572.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,KUMTA,MURUR,7,6,249.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,KUMTA,NADUMASKERI,9,9,720.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,KUMTA,SANTEGULI,9,9,651.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,KUMTA,SOPPINAHOSALLI,9,9,252.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,KUMTA,TORKE,7,7,323.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,KUMTA,WALGALLI,9,9,270.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,ALUR,10,10,287.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,AMBEWADI,5,5,294.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,AMBIKANAGAR,5,4,263.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,ARALWAD,4,4,581.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,BADAKANASHIRADA,4,4,278.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,BELWATGI,4,4,333.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,BHAGVATI,11,11,620.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,BUZURKANCHANALLI,4,4,919.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,CHIBBALGERI`,4,4,302.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,GUNDOLLI,6,6,542.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,HAVAGI,6,6,476.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,JANAGA,8,8,671.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,KAVALWAD,3,3,360.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,KESAROLLI,10,10,402.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,MADNALLI,7,7,917.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,MANGALWAD,2,2,422.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,MODALAGERA,4,4,269.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,MURUKWAD,8,6,851.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,NAGASHETTIKOPPA,4,4,346.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,SAMBRANI,7,7,499.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,TATTIGERI,9,9,429.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,TATWANAGI,8,8,487.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,TERGAON,2,2,681.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,YADOGA,3,3,318.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,JOIDA,AKHETI,15,15,408.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,JOIDA,ANSHI,12,12,155.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,JOIDA,ASU,13,13,327.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,JOIDA,AVEDA,7,5,134.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,JOIDA,BAZAAR KULANG,12,12,113.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,JOIDA,CASTLE ROCK (KALAMBOLI),2,1,43.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,JOIDA,GANGODA,6,6,100.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,JOIDA,JAGALBATE,6,6,347.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,JOIDA,JOIDA,12,11,815.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,JOIDA,KATELI,17,17,396.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,JOIDA,NAGODA,11,11,224.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,JOIDA,NANDIGADDE,6,6,132.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,JOIDA,PRADHANI,14,14,389.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,JOIDA,RAMNAGAR,9,7,998.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,JOIDA,SHINGARAGAON,6,6,181.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,JOIDA,ULVI,9,9,223.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,MUNDAGOD,BACHANKI,8,8,520.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,MUNDAGOD,BEDASGAON,8,8,281.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,MUNDAGOD,CHAWDALLI,10,10,633.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,MUNDAGOD,CHIGALLI,7,6,522.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,MUNDAGOD,GUNJAVATI,9,8,949.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,MUNDAGOD,HUNGUND,7,7,580.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,MUNDAGOD,INDOOR,6,5,580.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,MUNDAGOD,KATTUR,12,11,494.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,MUNDAGOD,KODAMBI,8,8,441.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,MUNDAGOD,MAINALLI,8,8,551.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,MUNDAGOD,MALAGI,14,13,1172.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,MUNDAGOD,NAGANURU,12,12,747.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,MUNDAGOD,NANDIKATTA,6,6,372.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,MUNDAGOD,ONIKERI,3,3,270.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,MUNDAGOD,PALA,7,6,654.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,MUNDAGOD,SALGAON,10,9,756.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,ANALEBAIL,10,10,390.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,BEDKANI,6,6,332.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,BIDRAKAN,10,10,270.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,BILGI,4,4,246.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,DODMANE,9,9,335.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,HAARSIKATTA,12,12,516.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,HALGERI,14,14,386.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,HASARAGOD,5,5,140.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,HEGGARANI,9,9,256.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,ITGI,9,9,192.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,KANGOD,8,8,356.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,KAVANCHOOR,15,15,779.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,KOLSIRSI,8,8,340.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,KORLAKAI(ADUKATTA),6,6,152.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,KYADAGI,11,10,211.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,MANMANE,5,5,204.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,NILKUND,9,9,234.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,SHIRALGI,8,8,241.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,SOVINKOPPA,7,7,158.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,TANDAGUNDI,5,5,152.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,TAREHALLI - KANSUR,9,8,227.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,TYAGALI,8,8,177.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,WAJGOD,14,14,256.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,ANDAGI,7,7,243.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,BADANGOD,15,14,697.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,BANAVASI,8,5,704.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,BANDAL,10,10,218.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,BANKANAAL,10,9,471.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,BHAIRUMBE,7,7,221.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,BHASI,9,9,351.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,BISALKOPPA,13,13,392.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,DEVANALLI,10,10,314.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,DODNALLI,15,13,354.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,GUADNAPUR,10,10,300.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,HALGADDE,6,6,200.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,HULEKAL,7,7,408.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,HUNASEKOPPA,9,9,222.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,HUTTAGAAR,3,3,79.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,ISALOORU,12,10,496.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,ITGULI,5,5,187.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,JANMANE,10,10,237.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,KANGOD,8,8,298.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,KODNAGADDE,8,8,268.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,KULAVE,8,8,164.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,MALINA ONIKERI,4,4,156.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,MANJAGUNI,4,4,134.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,NEGGU,14,14,258.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,SADASHIVALLI,6,6,136.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,SALKANI,6,6,165.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,SHIVALLI,8,8,177.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,SONDHA,7,7,210.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,SUGAVI,5,5,223.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,UNCHALLI,14,14,613.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,VANALLI,11,11,222.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,YADALLI,5,5,118.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,YELLAPUR,ANGOD,7,7,176.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,YELLAPUR,CHANDHAGULI,8,8,183.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,YELLAPUR,DEHALLI,4,4,124.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,YELLAPUR,HASANGI,6,6,211.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,YELLAPUR,HITHALLI,5,5,195.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,YELLAPUR,IDGUNDI,15,14,373.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,YELLAPUR,KAMPLI,8,8,430.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,YELLAPUR,KANNIGERI,14,14,401.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,YELLAPUR,KIRWATTI,24,23,1474.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,YELLAPUR,KUNDARGI,10,10,419.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,YELLAPUR,MADNUR,12,12,590.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,YELLAPUR,MAVINMANE,7,7,245.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,YELLAPUR,NANDOLLI,10,10,320.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,YELLAPUR,UMMACHAGI,10,9,272.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,YELLAPUR,VAJRALLI,11,11,257.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,ALAMATTI,13,9,1211.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,ARASHANAGI,5,4,538.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,BEERALADINNI,7,6,867.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,BENALA R.C,4,4,570.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,BYAKOD,5,5,614.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,CHIMMALAGI,6,5,603.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,DINDAWAR,14,13,1665.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,DONUR,8,7,909.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,GANI R.C,7,7,553.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,GOLASANGI,9,5,731.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,H.HIPPARAGI,16,7,1497.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,HANAMAPUR,6,5,809.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,HEBBAL,4,3,442.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,HUNSHYAL. PB,11,10,1033.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,INGALESHWAR,16,11,1179.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,ITAGI,17,14,1294.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,K.SALAWADAGI,8,5,826.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,KANAKAL,7,6,567.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,KUDAGI,8,5,931.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,MALAGHAN,6,4,657.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,MANNUR,15,13,1164.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,MARKABBINAHALLI,2,2,281.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,MASABINAL,8,7,687.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,MASUTI,7,6,650.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,MULAWAD,11,8,783.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,MUTTAGI,9,8,1148.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,NARASALAGI,14,12,1117.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,RONIHAL,12,8,985.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,SASANUR,6,4,552.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,SATHIHAL,7,6,869.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,SIDDANATHA R.C,5,5,707.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,TALEWAD,6,5,1332.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,TELAGI,6,5,577.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,UKKALI,8,5,1115.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,VADAVADAGI,12,9,1095.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,VANDAL,9,6,597.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,YALAWAR,7,5,613.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,YARANAL,8,7,903.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,AHERI,12,11,1429.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,AINAPUR,11,6,1422.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,ALIYABAD,17,14,1631.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,ARAKERI,28,25,2627.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,ARJUNGI,12,9,1089.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,BABANAGAR,9,7,750.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,BARATAGI,16,12,1350.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,BIJJARAGI,10,7,404.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,BOLACHIKKALAKI,8,7,774.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,DEVAR GENNUR,7,7,603.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,GHONASAGI,10,8,568.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,GUNADAL,10,7,587.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,GUNAKI,15,12,919.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,HADAGALI,8,6,1009.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,HALAGANI,11,7,722.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,HEGADIHAL,7,5,770.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,HITTANAHALLI,11,8,702.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,HONAGANHALLI,8,5,519.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,HONAWAD,8,6,797.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,HONNUTAGI,6,4,492.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,HOSUR,9,7,583.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,JAINAPUR,15,10,641.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,JALAGERI,20,18,1198.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,JAMBAGI (A),16,12,1064.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,JUMANAL,11,9,753.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,KAKHANDAKI,14,11,1205.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,KAMBAGI,10,9,893.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,KANMADI,16,11,395.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,KANNUR,14,12,997.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,KARAJOL,7,5,792.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,KOTYAL,3,3,303.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,KUMATAGI,8,4,1007.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,KUMATHE,5,4,621.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,LOHAGA0N,20,14,1132.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,MADABHAVI,10,8,1241.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,MAKHANAPUR,8,7,795.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,MAMADAPUR,12,10,1276.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,NAGATHAN,13,10,1292.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,NIDONI,13,10,1216.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,SARAWAD,7,6,937.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,SHIVANAGI,15,10,1082.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,SIDDAPUR-K,13,11,1178.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,TAJAPUR .H,10,8,575.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,TAKKALAKI,12,11,888.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,TIDAGUNDI,11,9,826.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,TORVI,18,11,1406.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,CHADACHAN,BALLOLLI,12,7,651.0
