District,Block,Cluster,GP,GP_ID
ramanagara,ramanagara,vibhutikere,vibhuthikere,5994
yadagiri,shahapur,b.gudi,hothpeth,2810
yadagiri,shahapur,bendebembali,bendebembali,1221
yadagiri,shahapur,bendebembali,tumakur,5825
yadagiri,shahapur,bilhar,bilhar,1342
yadagiri,shahapur,bilhar,gonal,2128
yadagiri,shahapur,chatnalli,chatnalli,6679
yadagiri,shahapur,chatnalli,hurasagundagi,2894
yadagiri,shahapur,chatnalli,ibrahimpur (y),2914
yadagiri,shahapur,darshanapur,chamanal,1478
yadagiri,shahapur,doranahalli,doranahalli,1949
yadagiri,shahapur,doranahalli,khanapur,6498
yadagiri,shahapur,gogi,gogi (k),2113
yadagiri,shahapur,gogi,hosakera,2789
yadagiri,shahapur,halgera,halagera,2320
yadagiri,shahapur,halgera,ullesugur,5893
yadagiri,shahapur,hattigudur,aikur,563
yadagiri,shahapur,hattigudur,beeranoor,1125
yadagiri,shahapur,hayyal (b),aikur,563
yadagiri,shahapur,hayyal (b),hayyal (b),2525
yadagiri,shahapur,hayyal (b),konkal,3749
yadagiri,shahapur,kannekolur,gundagurti,2241
yadagiri,shahapur,kannekolur,kannekolur,3392
yadagiri,shahapur,kurkunda,aikur,563
yadagiri,shahapur,kurkunda,kadamgera (b),3165
yadagiri,shahapur,kurkunda,kurkunda,3932
yadagiri,shahapur,maddarki,maddarki,4086
yadagiri,shahapur,maddarki,mudabool,4485
yadagiri,shahapur,naganatagi,gogi (p),2114
yadagiri,shahapur,naganatagi,naganatagi,4644
yadagiri,shahapur,naykal,gulsaram,2228
yadagiri,shahapur,naykal,naykal,4775
yadagiri,shahapur,sagar,rastapur,5103
yadagiri,shahapur,sagar,sagar,5152
yadagiri,shahapur,shirwal,anabi,675
yadagiri,shahapur,shirwal,hurasagundagi,2894
yadagiri,shahapur,shirwal,shirwal,5370
yadagiri,shahapur,tadibidi,gundagurti,2241
yadagiri,shahapur,tadibidi,t. wadagera,5586
yadagiri,shahapur,tadibidi,tadibidi,5599
yadagiri,shahapur,ukkinal,ukkinal,5884
yadagiri,shahapur,wadagera,wadagera,6009
yadagiri,shahapur,wanadurga,kakkasgera,3224
yadagiri,shahapur,wanadurga,wanadurga,6019
yadagiri,shorapur,balashettihal,kamanatagi,3310
yadagiri,shorapur,balashettihal,malanoor,4161
yadagiri,shorapur,balichakra,malgatti,4174
yadagiri,shorapur,banadoddi,geddalmari,2080
yadagiri,shorapur,devapur,aldal,610
yadagiri,shorapur,devapur,devapur,1786
yadagiri,shorapur,devapur,khanapur .s.h,3589
yadagiri,shorapur,devargonal,badyapur,917
yadagiri,shorapur,devargonal,devargonal,1806
yadagiri,shorapur,devargonal,peth ammapur,4997
yadagiri,shorapur,devargonal,waganageri,6192
yadagiri,shorapur,devatkal,devatkal,1811
yadagiri,shorapur,devatkal,hebbal (b),2530
yadagiri,shorapur,devatkal,kachaknoor,3140
yadagiri,shorapur,geddalmari,bailakunti,938
yadagiri,shorapur,geddalmari,geddalmari,2080
yadagiri,shorapur,geddalmari,jogundbhavi,3082
yadagiri,shorapur,gundalgera,arkera (j),803
yadagiri,shorapur,gundalgera,kolihal,3701
yadagiri,shorapur,hunasagi,kamanatagi,3310
yadagiri,shorapur,hunasagi,malanoor,4161
yadagiri,shorapur,kannelli,baichbal,935
yadagiri,shorapur,kannelli,kachaknoor,3140
yadagiri,shorapur,kannelli,peth ammapur,4997
yadagiri,shorapur,kardakal,hegganadoddi,2559
yadagiri,shorapur,kardakal,karadkal,3424
yadagiri,shorapur,kardakal,malgatti,4174
yadagiri,shorapur,kembhavi,kiradalli,6204
yadagiri,shorapur,kembhavi,mudnoor (k),4512
yadagiri,shorapur,kodekal,baradevnal,1056
yadagiri,shorapur,kodekal,hagaratagi,2305
yadagiri,shorapur,kodekal,kodekal,3653
yadagiri,shorapur,laxmipur,arkera (k),6215
yadagiri,shorapur,laxmipur,devikera,1816
yadagiri,shorapur,laxmipur,hemnoor,2578
yadagiri,shorapur,laxmipur,sugoor,5519
yadagiri,shorapur,malla (b),evoor,1992
yadagiri,shorapur,malla (b),malla (b),4182
yadagiri,shorapur,malla (b),yalagi,6066
yadagiri,shorapur,maranal,jogundbhavi,3082
yadagiri,shorapur,maranal,maranal,4296
yadagiri,shorapur,mudanoor,agni,550
yadagiri,shorapur,mudanoor,arkera (j),803
yadagiri,shorapur,mudanoor,mudnoor (k),4512
yadagiri,shorapur,naganur,kiradalli,6204
yadagiri,shorapur,naganur,nagnoor,4673
yadagiri,shorapur,narayanpur,jogundbhavi,3082
yadagiri,shorapur,narayanpur,narayanpur,6417
yadagiri,shorapur,pethammapur,aldal,610
yadagiri,shorapur,pethammapur,kachaknoor,3140
yadagiri,shorapur,pethammapur,peth ammapur,4997
yadagiri,shorapur,pethammapur,waganageri,6192
yadagiri,shorapur,rajankolur,bailakunti,938
yadagiri,shorapur,rajankolur,kodekal,3653
yadagiri,shorapur,rajankolur,rajankollur,5051
yadagiri,shorapur,rukmapur,khanapur .s.h,3589
yadagiri,shorapur,rukmapur,sugoor,5519
yadagiri,shorapur,tinthani,tinthani,5777
yadagiri,shorapur,vajjal,hebbal (b),2530
yadagiri,shorapur,vajjal,vajjal,5947
yadagiri,shorapur,yaktapur,agni,550
yadagiri,shorapur,yaktapur,yaktapur,6062
yadagiri,yadgir,allipur,allipur,625
yadagiri,yadgir,anpur,anapur,690
yadagiri,yadgir,anpur,minasapur,4443
yadagiri,yadgir,arakera(k),arkera (k),804
yadagiri,yadgir,arakera(k),halligera,2356
yadagiri,yadgir,arakera(k),kawloor,3514
yadagiri,yadgir,azalapur,ajlapur,574
yadagiri,yadgir,azalapur,jaigram,3008
yadagiri,yadgir,azalapur,yalsatti,6085
yadagiri,yadgir,badiyal,badiyal,915
yadagiri,yadgir,badiyal,saidapur,6361
yadagiri,yadgir,balichakra,balichakra,969
yadagiri,yadgir,balichakra,killankera,3606
yadagiri,yadgir,chapetla,chepetla,1546
yadagiri,yadgir,chapetla,kakalwar,3218
yadagiri,yadgir,gajarkot,gajarkot,2023
yadagiri,yadgir,gajarkot,motnalli,4481
yadagiri,yadgir,hattikuni,hattikuni,2516
yadagiri,yadgir,hedgimadra,arkera (b),802
yadagiri,yadgir,hedgimadra,thanagundi,5688
yadagiri,yadgir,honagera,bandalli,6263
yadagiri,yadgir,honagera,hongera,2742
yadagiri,yadgir,kadechur,ajlapur,574
yadagiri,yadgir,kadechur,kadechur,3178
yadagiri,yadgir,kandakoor,kandkur,3368
yadagiri,yadgir,kandakoor,paspool,4967
yadagiri,yadgir,kandakoor,yempad,6220
yadagiri,yadgir,konkal,chinnakar,1644
yadagiri,yadgir,konkal,konkal,6309
yadagiri,yadgir,konkal,minasapur,4443
yadagiri,yadgir,madhawar,kalebelgunda,3252
yadagiri,yadgir,madhawar,killankera,3606
yadagiri,yadgir,madhawar,madhwar,4100
yadagiri,yadgir,madhawar,yalsatti,6085
yadagiri,yadgir,malhar,kawloor,3514
yadagiri,yadgir,malhar,malhar,4176
yadagiri,yadgir,putpak,chandarki,1489
yadagiri,yadgir,putpak,putpak,5032
yadagiri,yadgir,ramsamudra,mundaragi,6650
yadagiri,yadgir,ramsamudra,ramsamudra,5089
yadagiri,yadgir,saidapur,belguda,1179
yadagiri,yadgir,saidapur,saidapur,6361
yadagiri,yadgir,yadgir rural,warknalli,6031
yadagiri,yadgir,yadgir station,mudnal,4511
yadagiri,yadgir,yelheri,kalebelgunda,3252
yadagiri,yadgir,yelheri,paspool,4967
yadagiri,yadgir,yelheri,yalleheri,6083
yadagiri,yadgir,yergole,allipur,625
yadagiri,yadgir,yergole,arkera (b),802
yadagiri,yadgir,yergole,yargole,6114
mysuru,h.d.kote,alanahalli,alana halli,213009607
mysuru,h.d.kote,alanahalli,g b saragur,1998
mysuru,h.d.kote,annuru,annuru,6484
mysuru,h.d.kote,annuru,beemana halli,1120
mysuru,h.d.kote,antharasanthe,anthara santhe,740
mysuru,h.d.kote,antharasanthe,hosaholalu,2786
mysuru,h.d.kote,antharasanthe,n belathur,4615
mysuru,h.d.kote,b.matakere,b matakere,865
mysuru,h.d.kote,beechana halli,beechana halli,1116
mysuru,h.d.kote,beechana halli,noorala kuppe,4882
mysuru,h.d.kote,db kuppe,doddabyrana kuppe,1890
mysuru,h.d.kote,db kuppe,n belathur,4615
mysuru,h.d.kote,gandhinagara,chikkereyuru,1614
mysuru,h.d.kote,gandhinagara,padukote kaval,4918
mysuru,h.d.kote,h.d.kote,chakkodana halli,1469
mysuru,h.d.kote,hampapura-hdk,hampapura,213009609
mysuru,h.d.kote,hampapura-hdk,hommaragalli,2730
mysuru,h.d.kote,hampapura-hdk,kanchamalli,3352
mysuru,h.d.kote,hebbalaguppe,hebbala guppe,2531
mysuru,h.d.kote,hebbalaguppe,ittna,213009608
mysuru,h.d.kote,hebbalaguppe,thumbasoge,5762
mysuru,h.d.kote,hegganur colony,hegganuru colony,2561
mysuru,h.d.kote,hegganur colony,sagare,5153
mysuru,h.d.kote,k.belthuru,k belthuru,3100
mysuru,h.d.kote,k.belthuru,manugana halli,4279
mysuru,h.d.kote,katte manuganahalli,hire halli,2615
mysuru,h.d.kote,katte manuganahalli,nagana halli,4643
mysuru,h.d.kote,kyathanahalli,bachegowdanahalli,890
mysuru,h.d.kote,kyathanahalli,chikkereyuru,1614
mysuru,h.d.kote,kyathanahalli,hommaragalli,2730
mysuru,h.d.kote,kyathanahalli,kyathana halli,3978
mysuru,h.d.kote,m c thalalu,hadanooru,2292
mysuru,h.d.kote,m c thalalu,m c thalalu,4034
mysuru,h.d.kote,madapura-hdk,bidara halli,1311
mysuru,h.d.kote,madapura-hdk,hyrige,2909
mysuru,h.d.kote,madapura-hdk,madapura,6678
mysuru,h.d.kote,mseehalli,kothegala,3801
mysuru,h.d.kote,mulluru,kallambalu,3271
mysuru,h.d.kote,mulluru,kothegala,3801
mysuru,h.d.kote,mulluru,mulluru,6327
mysuru,h.d.kote,n.begur,bidara halli,1311
mysuru,h.d.kote,n.begur,n begur,4614
mysuru,h.d.kote,saragur,hanchipura,2399
mysuru,h.d.kote,savve,padukote kaval,4918
mysuru,h.d.kote,savve,savve mala,5279
mysuru,hunsur,bannikuppe,bannikuppe,6354
mysuru,hunsur,beejaganahalli,beejaganahalli,1118
mysuru,hunsur,beejaganahalli,mookanahalli,4469
mysuru,hunsur,beejaganahalli,uddhuru,5861
mysuru,hunsur,beejaganahalli,uddur kaval,5862
mysuru,hunsur,bilikere,bilikere,1347
mysuru,hunsur,bilikere,chikka beechanahalli,1561
mysuru,hunsur,bilikere,manugana halli,213009610
mysuru,hunsur,bolanahalli,bolana halli,1381
mysuru,hunsur,bolanahalli,husenpura,2897
mysuru,hunsur,challahalli,challa halli,1472
mysuru,hunsur,challahalli,gagenahalli,2021
mysuru,hunsur,chikkahunsur,govindana halli,2171
mysuru,hunsur,chikkahunsur,mookanahalli,4469
mysuru,hunsur,chilkunda,chilkunda,1626
mysuru,hunsur,chilkunda,kalla halli,3266
mysuru,hunsur,chilkunda,kothegala,213009406
mysuru,hunsur,doddahejjuru,dodda hejjur,1867
mysuru,hunsur,doddahejjuru,kiranguru,3618
mysuru,hunsur,gavadagere,biligere,6565
mysuru,hunsur,gavadagere,gavadagere,2079
mysuru,hunsur,gavadagere,jabagere,2998
mysuru,hunsur,gurupura,gurupura,6480
mysuru,hunsur,gurupura,ummathuru,5903
mysuru,hunsur,hagaranahalli,maradur,4284
mysuru,hunsur,hagaranahalli,mookanahalli,4469
mysuru,hunsur,halebeedu,halebeedu,6543
mysuru,hunsur,halebeedu,husenpura,2897
mysuru,hunsur,halebeedu,manugana halli,213009610
mysuru,hunsur,hanagodu,hanagodu,2387
mysuru,hunsur,hanagodu,hegganduru,2560
mysuru,hunsur,hanagodu,kiranguru,3618
mysuru,hunsur,hanagodu,neralakuppe,4814
mysuru,hunsur,hirikyathanahalli,biligere,6565
mysuru,hunsur,hirikyathanahalli,harave,6261
mysuru,hunsur,hirikyathanahalli,hirikythana halli,2682
mysuru,hunsur,hundimala,uyigondanahalli,5927
mysuru,hunsur,k.m.vadi,harave,6261
mysuru,hunsur,k.m.vadi,katte malala vadi,3494
mysuru,hunsur,k.m.vadi,mooduru,4467
mysuru,hunsur,k.m.vadi,mookanahalli,4469
mysuru,hunsur,karimuddana halli,dharma pura,1827
mysuru,hunsur,karimuddana halli,kari muddana halli,3447
mysuru,hunsur,karnakuppe,kademanuganahalli,3181
mysuru,hunsur,karnakuppe,karanakuppe,3437
mysuru,hunsur,kothegala,kalla halli,3266
mysuru,hunsur,kothegala,kothegala,213009406
mysuru,hunsur,mulluru,gavadagere,2079
mysuru,hunsur,mulluru,mulluru,6328
mysuru,hunsur,neralakuppe,kademanuganahalli,3181
mysuru,hunsur,neralakuppe,neralakuppe,4814
mysuru,hunsur,rathnapuri colony,aspathre kaval,818
mysuru,hunsur,rathnapuri colony,uddur kaval,5862
mysuru,hunsur,singaramaranahalli,kari muddana halli,3447
mysuru,hunsur,singaramaranahalli,singara marana halli,5426
mysuru,hunsur,thattekere,govindana halli,2171
mysuru,hunsur,thattekere,hegganduru,2560
mysuru,hunsur,thattekere,thattakere,5700
mysuru,krishnarajanagara,arakere koppalu,dornahalli,1951
mysuru,krishnarajanagara,arakere koppalu,lalandevanahalli,4008
mysuru,krishnarajanagara,bherya,munjanahalli,4565
mysuru,krishnarajanagara,byadarahalli,byadarahalli,6589
mysuru,krishnarajanagara,byadarahalli,dornahalli,1951
mysuru,krishnarajanagara,byadarahalli,siddapura,6315
mysuru,krishnarajanagara,hampapura,adaguru,512
mysuru,krishnarajanagara,hampapura,arjunahalli,800
mysuru,krishnarajanagara,hampapura,hampapura,2375
mysuru,krishnarajanagara,hampapura,hampapura,213009609
mysuru,krishnarajanagara,hanasoge,chanamgere,1483
mysuru,krishnarajanagara,hanasoge,hanasoge,2392
mysuru,krishnarajanagara,haradanahalli,haradanahalli,2441
mysuru,krishnarajanagara,haradanahalli,honnenahalli,6471
mysuru,krishnarajanagara,haradanahalli,sheegavalu,5317
mysuru,krishnarajanagara,hebbalu,chandagalu,1484
mysuru,krishnarajanagara,hebbalu,hebbalu,6674
mysuru,krishnarajanagara,hebbalu,siddapura,6315
mysuru,krishnarajanagara,honnenahalli,haradanahalli,2441
mysuru,krishnarajanagara,honnenahalli,honnenahalli,6471
mysuru,krishnarajanagara,hosa agrahara,arjunahalli,800
mysuru,krishnarajanagara,hosa agrahara,hosa agrahara,2773
mysuru,krishnarajanagara,hosakote,hosakote,213009405
mysuru,krishnarajanagara,hosakote,kuppe,3913
mysuru,krishnarajanagara,hosuru,haliyuru,2351
mysuru,krishnarajanagara,hosuru,kuppe,3913
mysuru,krishnarajanagara,kaggere,kaggere,6430
mysuru,krishnarajanagara,kaggere,lalandevanahalli,4008
mysuru,krishnarajanagara,kaggere,tippuru,5778
mysuru,krishnarajanagara,kuppahalli,munjanahalli,4565
mysuru,krishnarajanagara,kuppahalli,tandre,5632
mysuru,krishnarajanagara,mavathuru,kesthuru,6684
mysuru,krishnarajanagara,mavathuru,mavathuru,4381
mysuru,krishnarajanagara,mayigowdanahalli,mayigowdanahalli,4393
mysuru,krishnarajanagara,meluru,ankanahalli,725
mysuru,krishnarajanagara,meluru,meluru,4423
mysuru,krishnarajanagara,mirle,mirle,4448
mysuru,krishnarajanagara,mirle,narachanahalli,4732
mysuru,krishnarajanagara,saligrama,karpuravalli,3465
mysuru,krishnarajanagara,saligrama,lakshmipura,6621
mysuru,krishnarajanagara,saligrama,saligrama,5175
mysuru,krishnarajanagara,tandre,karpuravalli,3465
mysuru,krishnarajanagara,tandre,sheegavalu,5317
mysuru,krishnarajanagara,tandre,tandre,5632
mysuru,mysore rural,alanahalli,alana halli,603
mysuru,mysore rural,alanahalli,chamundi betta,1481
mysuru,mysore rural,alanahalli,varuna,5976
mysuru,mysore rural,beeri hundi,beerihundi,1129
mysuru,mysore rural,bogadi,d m g halli,1704
mysuru,mysore rural,d.salundi,dhanagalli,1820
mysuru,mysore rural,d.salundi,gopalapura,6399
mysuru,mysore rural,devala pura,devalapura,6607
mysuru,mysore rural,devala pura,m b halli,4032
mysuru,mysore rural,hanchya,vaja mangala,5946
mysuru,mysore rural,harohalli,harohalli,2487
mysuru,mysore rural,harohalli,marballi,4304
mysuru,mysore rural,jaya pura,jayapura,6683
mysuru,mysore rural,k.r.mills colony,nagana halli,213009611
mysuru,mysore rural,k.r.mills colony,siddalingapura,5395
mysuru,mysore rural,kadakola,sinduvalli,5420
mysuru,mysore rural,kalluru nagana halli,ananduru,686
mysuru,mysore rural,kalluru nagana halli,gungral chathra,2252
mysuru,mysore rural,keelanapura,keelanapura,3524
mysuru,mysore rural,mellahalli,harohalli,2488
mysuru,mysore rural,mellahalli,vaja mangala,5946
mysuru,mysore rural,mellahalli,varakodu,5972
mysuru,mysore rural,ratnahalli,ananduru,686
mysuru,mysore rural,ratnahalli,gungral chathra,2252
mysuru,mysore rural,udbur,doora,1948
mysuru,mysore rural,udbur,marballi,4304
mysuru,mysore rural,udbur,udburu,5860
mysuru,mysore rural,uthanahalli,somaswarapura,5462
mysuru,mysore rural,varuna,varuna,5976
mysuru,mysore rural,varuna,yadakola,6042
mysuru,mysore rural,yelwala,nagavala,4667
mysuru,mysore rural,yelwala,yelavala,6130
mysuru,nanjanagud,badanavalu,badanavalu,908
mysuru,nanjanagud,badanavalu,devarasana halli,1803
mysuru,nanjanagud,bidaragudu,maraluru,4294
mysuru,nanjanagud,bidaragudu,rampura,6269
mysuru,nanjanagud,biligere,biligere,213009613
mysuru,nanjanagud,dasanur,dasanur,1747
mysuru,nanjanagud,dasanur,konanur,6437
mysuru,nanjanagud,debur,debur,1756
mysuru,nanjanagud,debur,deveerammana halli,1813
mysuru,nanjanagud,devanuru,devanuru,1785
mysuru,nanjanagud,devanuru,mallupura,4200
mysuru,nanjanagud,devarayashettipura,devaraya shetty pura,1804
mysuru,nanjanagud,dodda kavalande,doddakavalande,1904
mysuru,nanjanagud,dodda kavalande,nerale,4815
mysuru,nanjanagud,hadya,hadya,2302
mysuru,nanjanagud,hediyala,hediyala,2552
mysuru,nanjanagud,heggadahalli,heggada halli,2557
mysuru,nanjanagud,heggadahalli,shirmalli,5361
mysuru,nanjanagud,hemmaragala,hedathale,2546
mysuru,nanjanagud,hemmaragala,hemmaragala,2576
mysuru,nanjanagud,hosa kote,hosakote,213009383
mysuru,nanjanagud,hosa kote,thummanerale,5764
mysuru,nanjanagud,hulimavu,hadinaru,2298
mysuru,nanjanagud,hulimavu,hulimavu,2841
mysuru,nanjanagud,hullahalli,dugga halli,1956
mysuru,nanjanagud,hullahalli,haginavalu,2308
mysuru,nanjanagud,hullahalli,hulla halli,2847
mysuru,nanjanagud,hura,hallare,2354
mysuru,nanjanagud,hura,hura,2891
mysuru,nanjanagud,kalale,kalale,3238
mysuru,nanjanagud,kalale,naviluru,4769
mysuru,nanjanagud,kanenuru,haradana halli,2439
mysuru,nanjanagud,kanenuru,kuri hundi,3927
mysuru,nanjanagud,kappasoge,nellithala pura,4804
mysuru,nanjanagud,kasuvina halli,kasuvinahalli,3478
mysuru,nanjanagud,kudlapura,kudlapura,3834
mysuru,nanjanagud,kudlapura,sinduvalli,213009612
mysuru,nanjanagud,nagarle,horalavadi,2769
mysuru,nanjanagud,nagarle,nagarle,4660
mysuru,nanjanagud,sutturu,sutturu,5568
mysuru,nanjanagud,sutturu,thayur,5704
mysuru,nanjanagud,thagadur,karya,3472
mysuru,nanjanagud,thagadur,thagadur,5674
mysuru,nanjanagud,thandava pura,kempi siddana hundi,3539
mysuru,nanjanagud,thandava pura,thandava pura,5690
mysuru,periya patna,attigodu,attigodu,837
mysuru,periya patna,attigodu,haraduru,2445
mysuru,periya patna,attigodu,kitturu,3634
mysuru,periya patna,bailukuppe,bylakuppe,1445
mysuru,periya patna,bailukuppe,koppa,6452
mysuru,periya patna,bailukuppe,navilur,6441
mysuru,periya patna,benagalu,avarthi,853
mysuru,periya patna,benagalu,bylakuppe,1445
mysuru,periya patna,benagalu,channkal kaval,1514
mysuru,periya patna,bettada pura,bettadathunga,1242
mysuru,periya patna,bettada pura,bettdapura,1248
mysuru,periya patna,bettada pura,halagana halli,2315
mysuru,periya patna,bettada pura,haraduru,2445
mysuru,periya patna,bhuvana halli,bhuvana halli,1304
mysuru,periya patna,chapparada halli,chapparada halli,1517
mysuru,periya patna,chapparada halli,haranahalli,6383
mysuru,periya patna,chikkanerale,channkal kaval,1514
mysuru,periya patna,chikkanerale,chikka nerale,1564
mysuru,periya patna,chittenahalli,chittena halli,1666
mysuru,periya patna,dodda belalu,dodda belalu,1860
mysuru,periya patna,dodda belalu,ramanathathunga,5076
mysuru,periya patna,doddakamaravalli,avarthi,853
mysuru,periya patna,doddakamaravalli,channkal kaval,1514
mysuru,periya patna,doddakamaravalli,dodda kamaravalli,1869
mysuru,periya patna,handithavalli,handithavalli,2413
mysuru,periya patna,hitnehebbagilu,bhuvana halli,1304
mysuru,periya patna,hitnehebbagilu,hitne hebbagilu,2691
mysuru,periya patna,hunasa vadi,hunasavadi,2867
mysuru,periya patna,hunasa vadi,punadahalli,5021
mysuru,periya patna,kamplapura,kampalapura,3326
mysuru,periya patna,kamplapura,kirnalli,3622
mysuru,periya patna,kamplapura,ramanathathunga,5076
mysuru,periya patna,kanagalu,halagana halli,2315
mysuru,periya patna,kanagalu,kanagal,3331
mysuru,periya patna,kittur,attigodu,837
mysuru,periya patna,kittur,kitturu,3634
mysuru,periya patna,komalapura,komalapura,3716
mysuru,periya patna,komalapura,punadahalli,5021
mysuru,periya patna,makodu,makodu,4143
mysuru,periya patna,malangi,malangi,4160
mysuru,periya patna,muthuru,chowthi,1688
mysuru,periya patna,muthuru,muthuru,4593
mysuru,periya patna,panchavalli,panchavalli,4948
mysuru,periya patna,periyapatna,ramanathathunga,5076
mysuru,periya patna,ravandur,n shettahalli,4620
mysuru,periya patna,ravandur,ravandur,5107
mysuru,t.n.pura,bannur,beedana halli,1117
mysuru,t.n.pura,bilagerehundi,kiragasuru,3616
mysuru,t.n.pura,c b hundi,hemmige,2577
mysuru,t.n.pura,c b hundi,t doddapura,5574
mysuru,t.n.pura,chidaravalli,chidara halli,1552
mysuru,t.n.pura,chidaravalli,dodda hebbagilu,1866
mysuru,t.n.pura,chidaravalli,kolathuru,3698
mysuru,t.n.pura,halekempayyanahundi,hosakote,6494
mysuru,t.n.pura,halekempayyanahundi,thumbala,5761
mysuru,t.n.pura,hosakukkur 1,b shetta halli,867
mysuru,t.n.pura,hosakukkur 1,holesalu,2720
mysuru,t.n.pura,kethupura,atta halli,830
mysuru,t.n.pura,kethupura,khethupura,3598
mysuru,t.n.pura,kethupura,maliyuru,4179
mysuru,t.n.pura,kodagahalli,b see halli,866
mysuru,t.n.pura,kodagahalli,hanumanalu,2431
mysuru,t.n.pura,kodagahalli,kodaga halli,3638
mysuru,t.n.pura,kodagahalli,thuraganuru,5766
mysuru,t.n.pura,madhapura,karu hatti,3467
mysuru,t.n.pura,madhapura,madapura,213009407
mysuru,t.n.pura,madhapura,t doddapura,5574
mysuru,t.n.pura,maliyur,ankana halli,724
mysuru,t.n.pura,maliyur,hegguru,2569
mysuru,t.n.pura,maliyur,maliyuru,4179
mysuru,t.n.pura,menasi kyathanahalli,ankana halli,724
mysuru,t.n.pura,menasi kyathanahalli,beedana halli,1117
mysuru,t.n.pura,menasi kyathanahalli,thuraganuru,5766
mysuru,t.n.pura,menasi kyathanahalli,yachenahalli,6036
mysuru,t.n.pura,mseehalli,kaliyuru,3260
mysuru,t.n.pura,mseehalli,kothegala,213009614
mysuru,t.n.pura,mseehalli,t doddapura,5574
