state,division,revenue_district,district,block,academic_year,n_schools_4_6,n_schools_govt,pct_govt_schools,pct_private_schools,pct_rural_schools,enrolment_all,enrolment_govt,teachers_govt,ptr_govt,pct_female_teachers_govt,pct_teachers_graduate_plus_govt,pct_sch_electricity_govt,pct_sch_library_govt,pct_sch_playground_govt,pct_sch_tapwater_functional_govt,pct_sch_internet_govt,pct_sch_computer_lab_govt,pct_sch_ramps_govt,pct_sch_reading_corner_govt,pct_sch_handwash_meal_govt,pct_sch_kannada_medium_govt,pct_sch_preprimary_govt,girls_func_toilets_per_school_govt,good_classrooms_per_school_govt,acad_inspections_per_school_govt,crc_coordinators_per_school_govt,smc_meetings_per_school_govt,mean_instruction_days_govt,avg_govt_school_size
KARNATAKA,Kalaburagi,Raichur,RAICHUR,LINGASUGUR,2024-25,438,341,77.85,22.15,72.37,68045.0,50644.0,1200.0,42.2,40.58,68.5,95.6,91.79,36.66,93.55,13.78,6.45,78.59,81.52,65.98,92.08,6.69,1.62,4.91,0.6,3.79,2.82,233.55,148.5
KARNATAKA,Kalaburagi,Raichur,RAICHUR,MANVI,2024-25,403,289,71.71,28.29,80.65,60282.0,40636.0,919.0,44.22,45.38,76.82,97.58,96.54,39.1,92.39,19.72,8.3,73.01,89.97,62.63,91.35,17.39,1.68,4.79,1.09,3.81,3.16,229.62,140.6
KARNATAKA,Kalaburagi,Raichur,RAICHUR,RAICHUR,2024-25,452,294,65.04,34.96,54.42,97939.0,55237.0,1237.0,44.65,62.09,66.05,96.94,98.98,57.14,94.22,20.41,8.84,62.24,74.49,69.05,82.65,18.84,1.73,5.73,0.42,4.52,1.75,230.53,187.9
KARNATAKA,Kalaburagi,Raichur,RAICHUR,SINDHANUR,2024-25,453,320,70.64,29.36,71.96,62365.0,41416.0,1089.0,38.03,36.73,78.6,98.75,84.38,51.56,95.94,35.62,11.88,79.06,88.12,80.31,87.19,18.09,1.75,4.76,0.66,6.4,4.51,230.14,129.4
KARNATAKA,Bengaluru,Ramanagara,RAMANAGARA,CHANNAPATNA,2024-25,275,226,82.18,17.82,75.27,24933.0,12450.0,626.0,19.89,60.38,64.54,99.12,100.0,47.79,97.79,64.6,13.72,88.94,97.79,90.27,86.73,6.94,1.5,2.99,1.08,7.12,6.07,238.8,55.1
KARNATAKA,Bengaluru,Ramanagara,RAMANAGARA,KANAKAPURA,2024-25,448,390,87.05,12.95,92.63,31806.0,16084.0,779.0,20.65,60.46,70.6,99.23,100.0,42.56,96.41,13.08,7.69,90.26,87.69,92.31,94.1,3.97,1.61,2.41,0.91,9.99,6.71,234.63,41.2
KARNATAKA,Bengaluru,Ramanagara,RAMANAGARA,MAGADI,2024-25,358,331,92.46,7.54,93.85,18866.0,10176.0,717.0,14.19,46.3,41.98,99.7,100.0,35.65,98.19,23.26,4.83,94.26,95.17,94.26,90.03,4.33,1.34,2.24,0.44,14.11,5.1,227.0,30.7
KARNATAKA,Bengaluru,Ramanagara,RAMANAGARA,RAMANAGARA,2024-25,331,257,77.64,22.36,66.47,37055.0,13606.0,651.0,20.9,62.83,48.54,100.0,100.0,32.3,98.83,29.18,11.67,91.44,93.0,92.22,89.49,8.43,1.48,3.02,0.68,10.16,5.16,222.53,52.9
KARNATAKA,Bengaluru,Shivamogga,SHIVAMOGGA,BHADRAVATI,2024-25,355,298,83.94,16.06,68.45,37452.0,18976.0,1070.0,17.73,57.94,57.29,99.66,100.0,78.52,96.31,87.92,9.06,80.2,95.64,91.95,81.54,10.31,1.47,4.21,1.37,5.48,4.88,228.44,63.7
KARNATAKA,Bengaluru,Shivamogga,SHIVAMOGGA,HOSANAGAR,2024-25,237,219,92.41,7.59,96.62,12089.0,8637.0,501.0,17.24,54.29,73.85,100.0,100.0,84.47,88.13,32.42,5.48,96.35,89.04,82.19,94.98,8.84,1.16,3.16,0.73,5.35,5.68,237.51,39.4
KARNATAKA,Bengaluru,Shivamogga,SHIVAMOGGA,SAGAR,2024-25,350,313,89.43,10.57,85.71,23773.0,13659.0,856.0,15.96,61.57,74.65,100.0,100.0,89.78,77.64,91.69,6.39,94.57,94.57,96.49,93.29,5.9,1.31,3.31,1.23,7.21,5.67,234.5,43.6
KARNATAKA,Bengaluru,Shivamogga,SHIVAMOGGA,SHIKARIPUR,2024-25,287,251,87.46,12.54,80.84,29960.0,19797.0,1041.0,19.02,39.39,64.27,99.6,100.0,88.84,97.61,19.12,8.76,92.83,92.43,90.84,81.67,3.32,1.25,4.21,2.63,6.27,4.05,234.93,78.9
KARNATAKA,Bengaluru,Shivamogga,SHIVAMOGGA,SHIMOGA,2024-25,498,351,70.48,29.52,55.42,72812.0,25771.0,1482.0,17.39,65.86,64.37,99.43,100.0,63.82,95.16,54.13,10.26,81.77,92.31,89.74,84.33,7.6,1.71,4.28,1.51,8.01,5.34,237.06,73.4
KARNATAKA,Bengaluru,Shivamogga,SHIVAMOGGA,SORAB,2024-25,336,318,94.64,5.36,94.35,20514.0,15999.0,882.0,18.14,46.37,69.39,99.06,99.69,69.81,93.08,55.97,3.46,94.34,94.97,88.99,92.14,6.41,1.25,2.63,1.28,6.31,6.17,235.56,50.3
KARNATAKA,Bengaluru,Shivamogga,SHIVAMOGGA,THIRTHAHALLI,2024-25,215,199,92.56,7.44,93.95,12357.0,7226.0,435.0,16.61,62.3,68.97,100.0,99.5,91.96,82.91,43.22,10.05,87.94,97.49,97.49,97.49,3.61,1.33,3.53,0.73,7.87,5.29,234.01,36.3
KARNATAKA,Bengaluru,Tumakuru,TUMAKURU,CHIKNAYAKANHALLI,2024-25,343,318,92.71,7.29,93.0,18266.0,12915.0,801.0,16.12,45.82,43.45,98.43,100.0,33.02,94.97,14.47,7.55,93.08,93.71,90.25,93.71,1.28,1.39,2.38,0.48,5.7,4.75,237.7,40.6
KARNATAKA,Bengaluru,Tumakuru,TUMAKURU,GUBBI,2024-25,415,390,93.98,6.02,97.35,25732.0,14471.0,930.0,15.56,58.92,48.28,98.46,99.74,74.87,98.46,21.28,10.77,89.23,92.82,89.23,92.82,3.41,1.36,2.24,0.33,7.47,6.2,237.71,37.1
KARNATAKA,Bengaluru,Tumakuru,TUMAKURU,KUNIGAL,2024-25,392,363,92.6,7.4,91.84,20939.0,10106.0,697.0,14.5,55.24,48.49,98.9,99.72,36.36,99.17,82.92,5.23,84.02,97.52,94.21,90.63,1.69,1.15,2.06,1.21,7.74,6.24,238.17,27.8
KARNATAKA,Bengaluru,Tumakuru,TUMAKURU,TIPTUR,2024-25,308,268,87.01,12.99,87.34,21185.0,9111.0,668.0,13.64,61.53,49.55,98.88,100.0,46.27,98.88,12.69,5.97,93.28,97.39,96.27,94.03,2.66,1.17,2.55,0.46,4.78,4.72,231.92,34.0
KARNATAKA,Bengaluru,Tumakuru,TUMAKURU,TUMKUR,2024-25,634,493,77.76,22.24,71.29,76664.0,30285.0,1591.0,19.04,70.52,46.57,100.0,100.0,35.09,96.35,17.04,11.76,77.89,97.77,88.84,86.21,3.53,1.57,3.21,0.66,7.05,6.01,239.43,61.4
KARNATAKA,Bengaluru,Tumakuru,TUMAKURU,TURUVEKERE,2024-25,288,271,94.1,5.9,94.1,13858.0,7572.0,597.0,12.68,51.76,48.24,99.63,100.0,38.01,98.52,8.12,4.06,90.77,97.05,91.51,92.99,2.66,1.15,2.1,0.75,8.37,6.41,239.21,27.9
KARNATAKA,Bengaluru,Tumakuru,TUMAKURU MADHUGIRI,KORATAGERE,2024-25,284,263,92.61,7.39,94.72,15382.0,10394.0,686.0,15.15,49.13,61.08,98.86,100.0,52.09,99.62,16.35,9.51,75.29,98.1,93.92,94.3,5.86,1.34,2.51,0.88,9.95,6.81,239.24,39.5
KARNATAKA,Bengaluru,Tumakuru,TUMAKURU MADHUGIRI,MADHUGIRI,2024-25,390,354,90.77,9.23,92.56,25395.0,15441.0,872.0,17.71,46.44,57.68,99.44,100.0,58.19,98.02,23.16,6.78,79.66,98.31,95.48,93.79,8.12,1.23,2.9,0.77,9.48,4.48,236.06,43.6
KARNATAKA,Bengaluru,Tumakuru,TUMAKURU MADHUGIRI,PAVAGADA,2024-25,278,243,87.41,12.59,91.73,25545.0,14792.0,634.0,23.33,43.85,67.03,95.88,100.0,60.91,93.83,18.52,7.82,83.54,97.12,97.12,94.24,3.88,1.76,3.16,1.25,10.93,5.71,234.98,60.9
KARNATAKA,Bengaluru,Tumakuru,TUMAKURU MADHUGIRI,SIRA,2024-25,468,425,90.81,9.19,89.53,37284.0,20612.0,1133.0,18.19,49.34,60.46,96.94,100.0,46.35,98.35,44.0,6.12,87.06,99.29,95.76,93.88,2.4,1.25,2.15,3.31,10.37,7.62,238.13,48.5
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,2024-25,162,132,81.48,18.52,82.1,35010.0,12210.0,441.0,27.69,70.98,61.45,100.0,100.0,99.24,70.45,44.7,16.67,100.0,100.0,100.0,99.24,7.69,1.99,5.36,0.84,6.67,6.64,229.49,92.5
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,2024-25,208,189,90.87,9.13,99.52,23663.0,12951.0,599.0,21.62,59.6,75.13,100.0,100.0,86.24,66.14,28.04,10.58,100.0,98.41,100.0,97.35,10.22,1.41,3.47,0.64,3.41,7.1,231.07,68.5
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,2024-25,191,155,81.15,18.85,89.01,26154.0,11077.0,467.0,23.72,71.95,63.38,100.0,100.0,98.71,91.61,99.35,14.19,99.35,97.42,99.35,98.06,4.64,1.68,4.1,0.52,5.66,6.8,232.32,71.5
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,2024-25,169,139,82.25,17.75,89.35,25694.0,11315.0,501.0,22.58,68.46,70.06,100.0,100.0,96.4,69.06,46.04,19.42,99.28,97.12,100.0,96.4,7.41,1.84,4.16,1.0,6.9,7.96,224.43,81.4
KARNATAKA,Mysuru,Udupi,UDUPI,UDUPI,2024-25,152,102,67.11,32.89,67.76,35726.0,11177.0,375.0,29.81,84.53,64.0,100.0,100.0,92.16,95.1,73.53,15.69,87.25,98.04,100.0,96.08,14.89,2.57,5.93,1.34,3.49,5.02,224.17,109.6
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,ANKOLA,2024-25,166,158,95.18,4.82,86.14,10467.0,7194.0,443.0,16.24,69.3,51.24,100.0,100.0,57.59,53.16,6.33,3.16,93.67,99.37,98.73,96.84,1.29,1.37,3.17,0.44,6.29,8.56,240.03,45.5
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,BHATKAL,2024-25,207,180,86.96,13.04,83.09,22702.0,10752.0,578.0,18.6,64.88,73.36,100.0,100.0,56.11,77.22,18.33,7.22,93.33,97.78,99.44,88.33,1.14,1.44,3.13,0.59,6.46,7.27,235.29,59.7
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,HONNAVAR,2024-25,290,267,92.07,7.93,92.41,17534.0,11224.0,778.0,14.43,63.5,68.64,100.0,100.0,53.56,66.29,21.72,5.24,96.25,98.5,99.63,90.64,2.66,1.21,2.56,0.76,7.29,7.1,239.0,42.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,KARWAR,2024-25,176,149,84.66,15.34,69.89,17528.0,8297.0,531.0,15.63,81.17,75.71,99.33,100.0,76.51,54.36,16.11,8.05,87.92,95.3,100.0,87.25,4.29,1.93,3.99,0.58,7.74,7.83,232.62,55.7
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,KUMTA,2024-25,223,210,94.17,5.83,89.24,16642.0,11925.0,673.0,17.72,69.84,57.21,100.0,100.0,58.1,50.0,10.95,7.62,92.86,98.1,99.05,90.95,3.4,1.52,3.13,0.57,8.98,7.69,239.47,56.8
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,2024-25,189,173,91.53,8.47,73.02,24788.0,19878.0,604.0,32.91,60.93,73.84,97.11,100.0,92.49,98.27,10.4,9.83,91.91,91.91,90.75,81.5,9.58,1.44,3.89,0.3,3.16,2.21,241.01,114.9
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,JOIDA,2024-25,157,151,96.18,3.82,100.0,6001.0,4985.0,194.0,25.7,53.61,72.16,98.01,100.0,89.4,92.72,4.64,2.65,90.07,80.79,82.78,97.35,12.75,1.19,2.37,0.38,3.15,4.17,238.68,33.0
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,MUNDAGOD,2024-25,155,145,93.55,6.45,87.1,13987.0,12082.0,527.0,22.93,55.41,71.54,100.0,100.0,95.86,92.41,17.93,6.21,93.1,93.1,94.48,79.31,8.57,1.65,3.02,0.61,3.85,3.79,231.14,83.3
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,2024-25,217,211,97.24,2.76,92.63,9399.0,7662.0,514.0,14.91,65.37,75.49,100.0,100.0,98.1,46.45,9.48,1.42,98.1,94.79,99.53,94.31,8.61,1.37,2.41,0.5,3.32,4.04,235.06,36.3
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,2024-25,302,284,94.04,5.96,90.73,20968.0,13513.0,803.0,16.83,70.11,63.51,100.0,100.0,98.94,53.52,8.8,5.28,100.0,92.96,98.24,90.85,4.96,1.32,2.27,0.58,4.98,5.49,231.82,47.6
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,YELLAPUR,2024-25,174,168,96.55,3.45,86.78,9205.0,7430.0,436.0,17.04,64.68,72.71,99.4,100.0,97.62,64.88,11.31,4.17,97.62,87.5,97.62,95.24,6.59,1.23,2.29,0.67,5.6,5.21,236.33,44.2
KARNATAKA,Kalaburagi,Vijayanagara,VIJAYANAGARA,HADAGALI,2024-25,202,155,76.73,23.27,86.14,29456.0,19110.0,735.0,26.0,35.51,67.48,95.48,99.35,47.74,92.9,9.68,12.26,87.74,77.42,79.35,94.84,18.0,1.3,5.07,1.12,7.48,4.76,231.43,123.3
KARNATAKA,Kalaburagi,Vijayanagara,VIJAYANAGARA,HAGARIBOMMANAHALLI,2024-25,189,141,74.6,25.4,80.42,31600.0,24660.0,788.0,31.29,35.15,70.18,96.45,100.0,52.48,97.87,16.31,16.31,95.04,92.91,87.23,90.78,27.61,1.67,5.96,0.83,6.09,3.84,234.09,174.9
KARNATAKA,Kalaburagi,Vijayanagara,VIJAYANAGARA,HARAPANAHALLI,2024-25,341,286,83.87,16.13,87.68,39522.0,30527.0,1184.0,25.78,42.15,64.36,96.15,96.5,51.05,95.1,19.23,8.39,87.41,58.39,85.31,92.31,10.47,1.25,3.92,1.08,7.73,4.74,229.97,106.7
KARNATAKA,Kalaburagi,Vijayanagara,VIJAYANAGARA,HOSPET,2024-25,251,163,64.94,35.06,37.05,60305.0,31171.0,945.0,32.99,60.21,74.29,95.71,95.71,41.72,89.57,13.5,10.43,80.37,83.44,82.82,84.66,30.07,2.31,5.31,1.28,5.66,3.98,231.04,191.2
KARNATAKA,Kalaburagi,Vijayanagara,VIJAYANAGARA,KUDLIGI,2024-25,365,290,79.45,20.55,80.0,45688.0,33701.0,1136.0,29.67,39.26,62.94,95.17,91.38,35.86,97.93,13.1,8.28,76.55,83.79,68.62,94.48,13.93,1.3,4.68,0.26,2.12,1.75,230.51,116.2
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,2024-25,452,314,69.47,30.53,74.34,59725.0,40777.0,1459.0,27.95,41.6,55.38,97.77,99.36,74.2,87.58,32.17,10.51,90.45,83.76,81.85,81.53,5.9,1.15,4.81,0.89,6.23,3.91,227.94,129.9
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,2024-25,570,432,75.79,24.21,97.37,77425.0,46319.0,1859.0,24.92,48.41,57.99,92.13,95.6,85.19,73.15,12.96,9.72,92.13,83.33,74.07,87.27,3.78,1.15,3.9,0.92,6.02,3.45,222.63,107.2
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR CITY,2024-25,360,160,44.44,55.56,0.0,71729.0,25511.0,956.0,26.69,61.09,51.36,98.12,98.12,73.12,90.0,25.0,13.12,84.38,81.88,86.25,61.88,10.46,1.39,6.02,0.9,8.02,3.62,228.47,159.4
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,CHADACHAN,2024-25,257,199,77.43,22.57,92.22,32489.0,22659.0,791.0,28.65,30.09,52.72,93.97,99.5,92.96,71.86,19.6,13.07,68.34,83.92,69.35,87.94,5.1,1.09,3.87,1.26,7.36,4.23,235.1,113.9
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,INDI,2024-25,376,291,77.39,22.61,83.24,49797.0,33254.0,1202.0,27.67,31.11,54.58,95.19,99.31,95.53,83.85,29.55,4.81,87.29,80.07,82.47,83.51,3.89,1.12,3.97,0.77,5.03,3.8,229.03,114.3
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,MUDDEBIHAL,2024-25,385,268,69.61,30.39,70.65,50076.0,33941.0,1245.0,27.26,43.45,56.47,89.18,97.76,63.81,90.3,29.48,8.96,65.3,80.97,68.28,83.21,3.89,1.3,4.87,0.48,6.75,2.9,233.07,126.6
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,SINDAGI,2024-25,543,360,66.3,33.7,78.64,75572.0,54381.0,1722.0,31.58,35.42,56.97,84.72,94.44,78.61,74.17,17.78,6.67,83.33,78.33,60.56,78.89,1.99,1.15,4.62,0.52,5.39,3.24,231.23,151.1
KARNATAKA,Kalaburagi,Yadgir,YADAGIRI,SHAHAPUR,2024-25,412,308,74.76,25.24,79.61,65966.0,48440.0,1028.0,47.12,44.46,72.67,96.43,78.25,38.31,68.83,11.36,7.79,79.22,69.81,62.01,83.44,11.95,1.35,4.65,1.14,4.07,2.13,219.48,157.3
KARNATAKA,Kalaburagi,Yadgir,YADAGIRI,SHORAPUR,2024-25,524,376,71.76,28.24,71.56,72387.0,54408.0,1092.0,49.82,34.89,73.08,85.64,71.54,57.71,58.78,14.63,6.65,84.57,74.47,58.78,91.22,7.16,1.2,4.14,0.37,3.91,2.66,227.21,144.7
KARNATAKA,Kalaburagi,Yadgir,YADAGIRI,YADGIR,2024-25,427,320,74.94,25.06,73.07,67580.0,44742.0,1074.0,41.66,45.53,58.94,91.88,81.56,35.31,80.31,14.06,6.56,84.69,80.0,83.75,83.75,5.88,1.44,4.62,2.05,6.12,2.88,235.66,139.8
