Year,GP_ID,canonical_district,block_id,cluster_id,District,Block,Cluster,GP,block_name,block_district,cluster_name,gp_name
2023-24,5017,Chikkaballapura,B0010,C0311,chikkaballapura,bagepally,chelur,pulagal,bagepally,Chikkaballapura,chelur,pulagal
2023-24,1795,Chikkaballapura,B0010,C0395,chikkaballapura,bagepally,devaragudipalli,devaragudipalli,bagepally,Chikkaballapura,devaragudipalli,devaragudipalli
2023-24,2150,Chikkaballapura,B0010,C0464,chikkaballapura,bagepally,g.maddepalli,gorathapalli,bagepally,Chikkaballapura,g.maddepalli,gorathapalli
2023-24,5718,Chikkaballapura,B0010,C0464,chikkaballapura,bagepally,g.maddepalli,thimampalli,bagepally,Chikkaballapura,g.maddepalli,thimampalli
2023-24,2229,Chikkaballapura,B0010,C0537,chikkaballapura,bagepally,gulur,gulur,bagepally,Chikkaballapura,gulur,gulur
2023-24,4697,Chikkaballapura,B0010,C0537,chikkaballapura,bagepally,gulur,nallappareddipalli,bagepally,Chikkaballapura,gulur,nallappareddipalli
2023-24,3370,Chikkaballapura,B0010,C0873,chikkaballapura,bagepally,kanagamakalapalli,kangamakalapalli,bagepally,Chikkaballapura,kanagamakalapalli,kangamakalapalli
2023-24,3798,Chikkaballapura,B0010,C1148,chikkaballapura,bagepally,marganukunte,kothakote,bagepally,Chikkaballapura,marganukunte,kothakote
2023-24,4285,Chikkaballapura,B0010,C1148,chikkaballapura,bagepally,marganukunte,maraganakunte,bagepally,Chikkaballapura,marganukunte,maraganakunte
2023-24,3089,Chikkaballapura,B0010,C1190,chikkaballapura,bagepally,mittemari,joolapalya,bagepally,Chikkaballapura,mittemari,joolapalya
2023-24,3370,Chikkaballapura,B0010,C1190,chikkaballapura,bagepally,mittemari,kangamakalapalli,bagepally,Chikkaballapura,mittemari,kangamakalapalli
2023-24,4453,Chikkaballapura,B0010,C1190,chikkaballapura,bagepally,mittemari,mittemari,bagepally,Chikkaballapura,mittemari,mittemari
2023-24,4039,Chikkaballapura,B0010,C1075,chikkaballapura,bagepally,m.nallagutapalli,m nallagutlapalli,bagepally,Chikkaballapura,m.nallagutapalli,m nallagutlapalli
2023-24,4943,Chikkaballapura,B0010,C1344,chikkaballapura,bagepally,palyakere,palyakere,bagepally,Chikkaballapura,palyakere,palyakere
2023-24,4970,Chikkaballapura,B0010,C1354,chikkaballapura,bagepally,pathapalya,pathapalya,bagepally,Chikkaballapura,pathapalya,pathapalya
2023-24,5102,Chikkaballapura,B0010,C1372,chikkaballapura,bagepally,raccheruvu,rashceravu,bagepally,Chikkaballapura,raccheruvu,rashceravu
2023-24,5458,Chikkaballapura,B0010,C1520,chikkaballapura,bagepally,somanathapura,somanathapura,bagepally,Chikkaballapura,somanathapura,somanathapura
2023-24,5718,Chikkaballapura,B0010,C1600,chikkaballapura,bagepally,thimampalli,thimampalli,bagepally,Chikkaballapura,thimampalli,thimampalli
2023-24,5741,Chikkaballapura,B0010,C1620,chikkaballapura,bagepally,tollapalli,tholapalli,bagepally,Chikkaballapura,tollapalli,tholapalli
2023-24,6082,Chikkaballapura,B0010,C1726,chikkaballapura,bagepally,yallampalli,yallampalli,bagepally,Chikkaballapura,yallampalli,yallampalli
2023-24,4736,Chikkaballapura,B0010,C1750,chikkaballapura,bagepally,yeragudi,naramaddepalli,bagepally,Chikkaballapura,yeragudi,naramaddepalli
2023-24,5017,Chikkaballapura,B0010,C1750,chikkaballapura,bagepally,yeragudi,pulagal,bagepally,Chikkaballapura,yeragudi,pulagal
2023-24,714,Chikkaballapura,B0030,C0066,chikkaballapura,chikkaballapur,angarekanahalli,angarekanahalli,chikkaballapur,Chikkaballapura,angarekanahalli,angarekanahalli
2023-24,4220,Chikkaballapura,B0030,C0316,chikkaballapura,chikkaballapur,chickballapur rural,manchanabele,chikkaballapur,Chikkaballapura,chickballapur rural,manchanabele
2023-24,5728,Chikkaballapura,B0030,C0316,chikkaballapura,chikkaballapur,chickballapur rural,thippanahalli,chikkaballapur,Chikkaballapura,chickballapur rural,thippanahalli
2023-24,1842,Chikkaballapura,B0030,C0411,chikkaballapura,chikkaballapur,dibbur,dibbur,chikkaballapur,Chikkaballapura,dibbur,dibbur
2023-24,523,Chikkaballapura,B0030,C0574,chikkaballapura,chikkaballapur,haleperasandra,addagal,chikkaballapur,Chikkaballapura,haleperasandra,addagal
2023-24,810,Chikkaballapura,B0030,C0574,chikkaballapura,chikkaballapur,haleperasandra,aruru,chikkaballapur,Chikkaballapura,haleperasandra,aruru
2023-24,4087,Chikkaballapura,B0030,C0574,chikkaballapura,chikkaballapur,haleperasandra,maddenahalli,chikkaballapur,Chikkaballapura,haleperasandra,maddenahalli
2023-24,3323,Chikkaballapura,B0030,C0868,chikkaballapura,chikkaballapur,kammaguttahalli,kammagattahalli,chikkaballapur,Chikkaballapura,kammaguttahalli,kammagattahalli
2023-24,2787,Chikkaballapura,B0030,C0982,chikkaballapura,chikkaballapur,kondenahalli,hosahudya,chikkaballapur,Chikkaballapura,kondenahalli,hosahudya
2023-24,3743,Chikkaballapura,B0030,C0982,chikkaballapura,chikkaballapur,kondenahalli,kondenahalli,chikkaballapur,Chikkaballapura,kondenahalli,kondenahalli
2023-24,523,Chikkaballapura,B0030,C1124,chikkaballapura,chikkaballapur,mandikal,addagal,chikkaballapur,Chikkaballapura,mandikal,addagal
2023-24,4233,Chikkaballapura,B0030,C1124,chikkaballapura,chikkaballapur,mandikal,mandikal,chikkaballapur,Chikkaballapura,mandikal,mandikal
2023-24,2481,Chikkaballapura,B0030,C1146,chikkaballapura,chikkaballapur,marasanahalli,harobande,chikkaballapur,Chikkaballapura,marasanahalli,harobande
2023-24,4087,Chikkaballapura,B0030,C1206,chikkaballapura,chikkaballapur,muddenahalli,maddenahalli,chikkaballapur,Chikkaballapura,muddenahalli,maddenahalli
2023-24,3911,Chikkaballapura,B0030,C1272,chikkaballapura,chikkaballapur,nandi,kuppahalli,chikkaballapur,Chikkaballapura,nandi,kuppahalli
2023-24,4712,Chikkaballapura,B0030,C1272,chikkaballapura,chikkaballapur,nandi,nandi,chikkaballapur,Chikkaballapura,nandi,nandi
2023-24,6379,Chikkaballapura,B0030,C1293,chikkaballapura,chikkaballapur,nayanahalli,ajjavara,chikkaballapur,Chikkaballapura,nayanahalli,ajjavara
2023-24,4972,Chikkaballapura,B0030,C1293,chikkaballapura,chikkaballapur,nayanahalli,patrenahalli,chikkaballapur,Chikkaballapura,nayanahalli,patrenahalli
2023-24,4991,Chikkaballapura,B0030,C1360,chikkaballapura,chikkaballapur,peresandra,peresandra,chikkaballapur,Chikkaballapura,peresandra,peresandra
2023-24,5009,Chikkaballapura,B0030,C1366,chikkaballapura,chikkaballapur,poshettihalli,poshettihali,chikkaballapur,Chikkaballapura,poshettihalli,poshettihali
2023-24,1873,Chikkaballapura,B0030,C1371,chikkaballapura,chikkaballapur,r.g. halli,dodda pyayalagurki,chikkaballapur,Chikkaballapura,r.g. halli,dodda pyayalagurki
2023-24,2124,Chikkaballapura,B0030,C1419,chikkaballapura,chikkaballapur,s.gollahalli,gollahalli,chikkaballapur,Chikkaballapura,s.gollahalli,gollahalli
2023-24,534,Chikkaballapura,B0030,C1534,chikkaballapura,chikkaballapur,srirampura,agalagurki,chikkaballapur,Chikkaballapura,srirampura,agalagurki
2023-24,1913,Chikkaballapura,B0030,C1534,chikkaballapura,chikkaballapur,srirampura,doddamarali,chikkaballapur,Chikkaballapura,srirampura,doddamarali
2023-24,2481,Chikkaballapura,B0030,C1673,chikkaballapura,chikkaballapur,urdu,harobande,chikkaballapur,Chikkaballapura,urdu,harobande
2023-24,4712,Chikkaballapura,B0030,C1673,chikkaballapura,chikkaballapur,urdu,nandi,chikkaballapur,Chikkaballapura,urdu,nandi
2023-24,846,Chikkaballapura,B0030,C1684,chikkaballapura,chikkaballapur,vaddrapalya,avalagurki,chikkaballapur,Chikkaballapura,vaddrapalya,avalagurki
2023-24,5728,Chikkaballapura,B0030,C1684,chikkaballapura,chikkaballapur,vaddrapalya,thippanahalli,chikkaballapur,Chikkaballapura,vaddrapalya,thippanahalli
2023-24,5913,Chikkaballapura,B0034,C0050,chikkaballapura,chintamani,amitaganahalli,upparpet,chintamani,Chikkaballapura,amitaganahalli,upparpet
2023-24,6283,Chikkaballapura,B0034,C0075,chikkaballapura,chintamani,anoor,anoor,chintamani,Chikkaballapura,anoor,anoor
2023-24,3944,Chikkaballapura,B0034,C0075,chikkaballapura,chintamani,anoor,kurubur,chintamani,Chikkaballapura,anoor,kurubur
2023-24,1103,Chikkaballapura,B0034,C0179,chikkaballapura,chintamani,batlahalli,batlahalli,chintamani,Chikkaballapura,batlahalli,batlahalli
2023-24,5043,Chikkaballapura,B0034,C0179,chikkaballapura,chintamani,batlahalli,raguttahalli,chintamani,Chikkaballapura,batlahalli,raguttahalli
2023-24,3202,Chikkaballapura,B0034,C0265,chikkaballapura,chintamani,booragamakalahalli,kagathi,chintamani,Chikkaballapura,booragamakalahalli,kagathi
2023-24,4899,Chikkaballapura,B0034,C0265,chikkaballapura,chintamani,booragamakalahalli,oolavadi,chintamani,Chikkaballapura,booragamakalahalli,oolavadi
2023-24,1420,Chikkaballapura,B0034,C0275,chikkaballapura,chintamani,buradagunte,burudagunte,chintamani,Chikkaballapura,buradagunte,burudagunte
2023-24,1623,Chikkaballapura,B0034,C0275,chikkaballapura,chintamani,buradagunte,chilakalanerpu,chintamani,Chikkaballapura,buradagunte,chilakalanerpu
2023-24,1623,Chikkaballapura,B0034,C0343,chikkaballapura,chintamani,chilakalanerpu,chilakalanerpu,chintamani,Chikkaballapura,chilakalanerpu,chilakalanerpu
2023-24,3544,Chikkaballapura,B0034,C0343,chikkaballapura,chintamani,chilakalanerpu,kencharlahalli,chintamani,Chikkaballapura,chilakalanerpu,kencharlahalli
2023-24,6145,Chikkaballapura,B0034,C0343,chikkaballapura,chintamani,chilakalanerpu,yenigadele,chintamani,Chikkaballapura,chilakalanerpu,yenigadele
2023-24,1647,Chikkaballapura,B0034,C0356,chikkaballapura,chintamani,chinthamani-2,chinnasandra,chintamani,Chikkaballapura,chinthamani-2,chinnasandra
2023-24,4551,Chikkaballapura,B0034,C0356,chikkaballapura,chintamani,chinthamani-2,munagnahalli,chintamani,Chikkaballapura,chinthamani-2,munagnahalli
2023-24,1892,Chikkaballapura,B0034,C0424,chikkaballapura,chintamani,doddaganjuru,doddaganjur,chintamani,Chikkaballapura,doddaganjuru,doddaganjur
2023-24,4551,Chikkaballapura,B0034,C0424,chikkaballapura,chintamani,doddaganjuru,munagnahalli,chintamani,Chikkaballapura,doddaganjuru,munagnahalli
2023-24,2644,Chikkaballapura,B0034,C0659,chikkaballapura,chintamani,hirekattigenahalli,hirekattigenahalli,chintamani,Chikkaballapura,hirekattigenahalli,hirekattigenahalli
2023-24,3944,Chikkaballapura,B0034,C0659,chikkaballapura,chintamani,hirekattigenahalli,kurubur,chintamani,Chikkaballapura,hirekattigenahalli,kurubur
2023-24,2963,Chikkaballapura,B0034,C0750,chikkaballapura,chintamani,iragampalli,iragampalli,chintamani,Chikkaballapura,iragampalli,iragampalli
2023-24,6253,Chikkaballapura,B0034,C0750,chikkaballapura,chintamani,iragampalli,mindigal,chintamani,Chikkaballapura,iragampalli,mindigal
2023-24,5043,Chikkaballapura,B0034,C0750,chikkaballapura,chintamani,iragampalli,raguttahalli,chintamani,Chikkaballapura,iragampalli,raguttahalli
2023-24,6127,Chikkaballapura,B0034,C0750,chikkaballapura,chintamani,iragampalli,yegavakote,chintamani,Chikkaballapura,iragampalli,yegavakote
2023-24,3151,Chikkaballapura,B0034,C0821,chikkaballapura,chintamani,kadadhanamari,kadadanamari,chintamani,Chikkaballapura,kadadhanamari,kadadanamari
2023-24,3772,Chikkaballapura,B0034,C0829,chikkaballapura,chintamani,kaderanahalli,koralaparthi,chintamani,Chikkaballapura,kaderanahalli,koralaparthi
2023-24,4451,Chikkaballapura,B0034,C0829,chikkaballapura,chintamani,kaderanahalli,mitahalli,chintamani,Chikkaballapura,kaderanahalli,mitahalli
2023-24,3216,Chikkaballapura,B0034,C0836,chikkaballapura,chintamani,kaiwara,kaiwara,chintamani,Chikkaballapura,kaiwara,kaiwara
2023-24,6522,Chikkaballapura,B0034,C0836,chikkaballapura,chintamani,kaiwara,masthenahalli,chintamani,Chikkaballapura,kaiwara,masthenahalli
2023-24,4989,Chikkaballapura,B0034,C0836,chikkaballapura,chintamani,kaiwara,peramachanahalli,chintamani,Chikkaballapura,kaiwara,peramachanahalli
2023-24,5680,Chikkaballapura,B0034,C0836,chikkaballapura,chintamani,kaiwara,thalagavara,chintamani,Chikkaballapura,kaiwara,thalagavara
2023-24,3544,Chikkaballapura,B0034,C0925,chikkaballapura,chintamani,kencharalhalli,kencharlahalli,chintamani,Chikkaballapura,kencharalhalli,kencharlahalli
2023-24,6253,Chikkaballapura,B0034,C0925,chikkaballapura,chintamani,kencharalhalli,mindigal,chintamani,Chikkaballapura,kencharalhalli,mindigal
2023-24,4451,Chikkaballapura,B0034,C0925,chikkaballapura,chintamani,kencharalhalli,mitahalli,chintamani,Chikkaballapura,kencharalhalli,mitahalli
2023-24,3492,Chikkaballapura,B0034,C0978,chikkaballapura,chintamani,konapalli,kattariguppa,chintamani,Chikkaballapura,konapalli,kattariguppa
2023-24,3730,Chikkaballapura,B0034,C0978,chikkaballapura,chintamani,konapalli,konapalli,chintamani,Chikkaballapura,konapalli,konapalli
2023-24,3772,Chikkaballapura,B0034,C0806,chikkaballapura,chintamani,k raguttahalli,koralaparthi,chintamani,Chikkaballapura,k raguttahalli,koralaparthi
2023-24,3789,Chikkaballapura,B0034,C0806,chikkaballapura,chintamani,k raguttahalli,kotagal,chintamani,Chikkaballapura,k raguttahalli,kotagal
2023-24,5294,Chikkaballapura,B0034,C0806,chikkaballapura,chintamani,k raguttahalli,settihalli,chintamani,Chikkaballapura,k raguttahalli,settihalli
2023-24,4035,Chikkaballapura,B0034,C1065,chikkaballapura,chintamani,m gollahalli,m gollahalli,chintamani,Chikkaballapura,m gollahalli,m gollahalli
2023-24,4569,Chikkaballapura,B0034,C1230,chikkaballapura,chintamani,muragamale,muragamalla,chintamani,Chikkaballapura,muragamale,muragamalla
2023-24,5294,Chikkaballapura,B0034,C1266,chikkaballapura,chintamani,nalamachanahalli,settihalli,chintamani,Chikkaballapura,nalamachanahalli,settihalli
2023-24,4716,Chikkaballapura,B0034,C1273,chikkaballapura,chintamani,nandiganahalli,nandiganahalli,chintamani,Chikkaballapura,nandiganahalli,nandiganahalli
2023-24,1647,Chikkaballapura,B0034,C1359,chikkaballapura,chintamani,peramachanahalli,chinnasandra,chintamani,Chikkaballapura,peramachanahalli,chinnasandra
2023-24,2644,Chikkaballapura,B0034,C1359,chikkaballapura,chintamani,peramachanahalli,hirekattigenahalli,chintamani,Chikkaballapura,peramachanahalli,hirekattigenahalli
2023-24,4989,Chikkaballapura,B0034,C1359,chikkaballapura,chintamani,peramachanahalli,peramachanahalli,chintamani,Chikkaballapura,peramachanahalli,peramachanahalli
2023-24,1391,Chikkaballapura,B0034,C1503,chikkaballapura,chintamani,siddepalli,bommeshettihalli,chintamani,Chikkaballapura,siddepalli,bommeshettihalli
2023-24,6253,Chikkaballapura,B0034,C1503,chikkaballapura,chintamani,siddepalli,mindigal,chintamani,Chikkaballapura,siddepalli,mindigal
2023-24,5225,Chikkaballapura,B0034,C1563,chikkaballapura,chintamani,talagavara,santhekallahalli,chintamani,Chikkaballapura,talagavara,santhekallahalli
2023-24,5680,Chikkaballapura,B0034,C1563,chikkaballapura,chintamani,talagavara,thalagavara,chintamani,Chikkaballapura,talagavara,thalagavara
2023-24,5225,Chikkaballapura,B0034,C1675,chikkaballapura,chintamani,urdu-2,santhekallahalli,chintamani,Chikkaballapura,urdu-2,santhekallahalli
2023-24,4985,Chikkaballapura,B0034,C1717,chikkaballapura,chintamani,yagavakote,peddur,chintamani,Chikkaballapura,yagavakote,peddur
2023-24,6127,Chikkaballapura,B0034,C1717,chikkaballapura,chintamani,yagavakote,yegavakote,chintamani,Chikkaballapura,yagavakote,yegavakote
2023-24,1115,Chikkaballapura,B0047,C0182,chikkaballapura,gudibanda,beechaganahalli,beechaganahalli,gudibanda,Chikkaballapura,beechaganahalli,beechaganahalli
2023-24,1737,Chikkaballapura,B0047,C0182,chikkaballapura,gudibanda,beechaganahalli,dapparthy,gudibanda,Chikkaballapura,beechaganahalli,dapparthy
2023-24,1737,Chikkaballapura,B0047,C0530,chikkaballapura,gudibanda,gudibande,dapparthy,gudibanda,Chikkaballapura,gudibande,dapparthy
2023-24,5894,Chikkaballapura,B0047,C0530,chikkaballapura,gudibanda,gudibande,ullodu,gudibanda,Chikkaballapura,gudibande,ullodu
2023-24,5894,Chikkaballapura,B0047,C0529,chikkaballapura,gudibanda,gudibande rural,ullodu,gudibanda,Chikkaballapura,gudibande rural,ullodu
2023-24,5975,Chikkaballapura,B0047,C0529,chikkaballapura,gudibanda,gudibande rural,varlakonda,gudibanda,Chikkaballapura,gudibande rural,varlakonda
2023-24,2377,Chikkaballapura,B0047,C0589,chikkaballapura,gudibanda,hampasandra,hampasandra,gudibanda,Chikkaballapura,hampasandra,hampasandra
2023-24,5465,Chikkaballapura,B0047,C1522,chikkaballapura,gudibanda,somenahalli,somenahalli,gudibanda,Chikkaballapura,somenahalli,somenahalli
2023-24,5732,Chikkaballapura,B0047,C1605,chikkaballapura,gudibanda,thirumani,thiruvani,gudibanda,Chikkaballapura,thirumani,thiruvani
2023-24,5732,Chikkaballapura,B0047,C1689,chikkaballapura,gudibanda,varlkonda,thiruvani,gudibanda,Chikkaballapura,varlkonda,thiruvani
2023-24,5975,Chikkaballapura,B0047,C1689,chikkaballapura,gudibanda,varlkonda,varlakonda,gudibanda,Chikkaballapura,varlkonda,varlakonda
2023-24,2377,Chikkaballapura,B0047,C1727,chikkaballapura,gudibanda,yallodu,hampasandra,gudibanda,Chikkaballapura,yallodu,hampasandra
2023-24,6140,Chikkaballapura,B0047,C1727,chikkaballapura,gudibanda,yallodu,yellodu,gudibanda,Chikkaballapura,yallodu,yellodu
2023-24,505,Chikkaballapura,B0124,C0007,chikkaballapura,sidlaghatta,abloodu,abloodu,sidlaghatta,Chikkaballapura,abloodu,abloodu
2023-24,2407,Chikkaballapura,B0124,C0007,chikkaballapura,sidlaghatta,abloodu,handiganala,sidlaghatta,Chikkaballapura,abloodu,handiganala
2023-24,4940,Chikkaballapura,B0124,C0007,chikkaballapura,sidlaghatta,abloodu,pallicherlu,sidlaghatta,Chikkaballapura,abloodu,pallicherlu
2023-24,1090,Chikkaballapura,B0124,C0176,chikkaballapura,sidlaghatta,basettyhalli,basettihalli,sidlaghatta,Chikkaballapura,basettyhalli,basettihalli
2023-24,1856,Chikkaballapura,B0124,C0176,chikkaballapura,sidlaghatta,basettyhalli,dodathekahalli,sidlaghatta,Chikkaballapura,basettyhalli,dodathekahalli
2023-24,744,Chikkaballapura,B0124,C0220,chikkaballapura,sidlaghatta,bhaktharahalli,anur,sidlaghatta,Chikkaballapura,bhaktharahalli,anur
2023-24,946,Chikkaballapura,B0124,C0220,chikkaballapura,sidlaghatta,bhaktharahalli,baktharahalli,sidlaghatta,Chikkaballapura,bhaktharahalli,baktharahalli
2023-24,4158,Chikkaballapura,B0124,C0220,chikkaballapura,sidlaghatta,bhaktharahalli,malamachanahalli,sidlaghatta,Chikkaballapura,bhaktharahalli,malamachanahalli
2023-24,4641,Chikkaballapura,B0124,C0220,chikkaballapura,sidlaghatta,bhaktharahalli,nagamangala,sidlaghatta,Chikkaballapura,bhaktharahalli,nagamangala
2023-24,1537,Chikkaballapura,B0124,C0309,chikkaballapura,sidlaghatta,cheemangala,chemangala,sidlaghatta,Chikkaballapura,cheemangala,chemangala
2023-24,3876,Chikkaballapura,B0124,C0309,chikkaballapura,sidlaghatta,cheemangala,kumbiganahalli,sidlaghatta,Chikkaballapura,cheemangala,kumbiganahalli
2023-24,1777,Chikkaballapura,B0124,C0397,chikkaballapura,sidlaghatta,devaramalluru,devamallur,sidlaghatta,Chikkaballapura,devaramalluru,devamallur
2023-24,3808,Chikkaballapura,B0124,C0397,chikkaballapura,sidlaghatta,devaramalluru,kottanoor,sidlaghatta,Chikkaballapura,devaramalluru,kottanoor
2023-24,3892,Chikkaballapura,B0124,C0397,chikkaballapura,sidlaghatta,devaramalluru,kundlagurki,sidlaghatta,Chikkaballapura,devaramalluru,kundlagurki
2023-24,4940,Chikkaballapura,B0124,C0397,chikkaballapura,sidlaghatta,devaramalluru,pallicherlu,sidlaghatta,Chikkaballapura,devaramalluru,pallicherlu
2023-24,6106,Chikkaballapura,B0124,C0397,chikkaballapura,sidlaghatta,devaramalluru,yaramallina hunasehalli,sidlaghatta,Chikkaballapura,devaramalluru,yaramallina hunasehalli
2023-24,1090,Chikkaballapura,B0124,C0412,chikkaballapura,sidlaghatta,dibburahalli,basettihalli,sidlaghatta,Chikkaballapura,dibburahalli,basettihalli
2023-24,1843,Chikkaballapura,B0124,C0412,chikkaballapura,sidlaghatta,dibburahalli,dibburahalli,sidlaghatta,Chikkaballapura,dibburahalli,dibburahalli
2023-24,6372,Chikkaballapura,B0124,C0412,chikkaballapura,sidlaghatta,dibburahalli,thalakayalabetta,sidlaghatta,Chikkaballapura,dibburahalli,thalakayalabetta
2023-24,1974,Chikkaballapura,B0124,C0453,chikkaballapura,sidlaghatta,e thimmasandra,e thimmasandra,sidlaghatta,Chikkaballapura,e thimmasandra,e thimmasandra
2023-24,6372,Chikkaballapura,B0124,C0453,chikkaballapura,sidlaghatta,e thimmasandra,thalakayalabetta,sidlaghatta,Chikkaballapura,e thimmasandra,thalakayalabetta
2023-24,2798,Chikkaballapura,B0124,C0479,chikkaballapura,sidlaghatta,gambiranahalli,hosapet,sidlaghatta,Chikkaballapura,gambiranahalli,hosapet
2023-24,3045,Chikkaballapura,B0124,C0479,chikkaballapura,sidlaghatta,gambiranahalli,jangamakote,sidlaghatta,Chikkaballapura,gambiranahalli,jangamakote
2023-24,3876,Chikkaballapura,B0124,C0479,chikkaballapura,sidlaghatta,gambiranahalli,kumbiganahalli,sidlaghatta,Chikkaballapura,gambiranahalli,kumbiganahalli
2023-24,2060,Chikkaballapura,B0124,C0488,chikkaballapura,sidlaghatta,ganjigunte,ganjigunte,sidlaghatta,Chikkaballapura,ganjigunte,ganjigunte
2023-24,1843,Chikkaballapura,B0124,C0753,chikkaballapura,sidlaghatta,irgappanahalli,dibburahalli,sidlaghatta,Chikkaballapura,irgappanahalli,dibburahalli
2023-24,5139,Chikkaballapura,B0124,C0753,chikkaballapura,sidlaghatta,irgappanahalli,s devaganahalli,sidlaghatta,Chikkaballapura,irgappanahalli,s devaganahalli
2023-24,2798,Chikkaballapura,B0124,C0785,chikkaballapura,sidlaghatta,jangamakote,hosapet,sidlaghatta,Chikkaballapura,jangamakote,hosapet
2023-24,3045,Chikkaballapura,B0124,C0785,chikkaballapura,sidlaghatta,jangamakote,jangamakote,sidlaghatta,Chikkaballapura,jangamakote,jangamakote
2023-24,2993,Chikkaballapura,B0124,C0785,chikkaballapura,sidlaghatta,jangamakote,j venkatapura,sidlaghatta,Chikkaballapura,jangamakote,j venkatapura
2023-24,2407,Chikkaballapura,B0124,C1181,chikkaballapura,sidlaghatta,melur,handiganala,sidlaghatta,Chikkaballapura,melur,handiganala
2023-24,4203,Chikkaballapura,B0124,C1181,chikkaballapura,sidlaghatta,melur,malluru,sidlaghatta,Chikkaballapura,melur,malluru
2023-24,4422,Chikkaballapura,B0124,C1181,chikkaballapura,sidlaghatta,melur,melur,sidlaghatta,Chikkaballapura,melur,melur
2023-24,1856,Chikkaballapura,B0124,C1342,chikkaballapura,sidlaghatta,palicherlu,dodathekahalli,sidlaghatta,Chikkaballapura,palicherlu,dodathekahalli
2023-24,3892,Chikkaballapura,B0124,C1342,chikkaballapura,sidlaghatta,palicherlu,kundlagurki,sidlaghatta,Chikkaballapura,palicherlu,kundlagurki
2023-24,4940,Chikkaballapura,B0124,C1342,chikkaballapura,sidlaghatta,palicherlu,pallicherlu,sidlaghatta,Chikkaballapura,palicherlu,pallicherlu
